CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Rate_benign_biopsy,Rate_benign_biopsy_warning,Non-op_diag_rate_invasive,Non-op_diag_rate_non-invasive,Rate_non_op_diagnosis,Rate_non_op_diagnosis_warning,Rate_small_invasive,Rate_small_invasive_warning,SDR,SDR_warning
2021-22,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A and B,0.4666355576294914,!,not included,not included,100.0,!,1.8665422305179655,!,1.8167874989720805,!
2021-22,N3,Midlands,North Midlands,BSU,50<71,A and B,0.952683391552874,!,not included,not included,90.32258064516128,,3.1756113051762465,!,1.147935067390541,!
2021-22,N3,Midlands,North Nottinghamshire,BSU,50<71,A and B,1.0604453870625663,!,not included,not included,100.0,!,3.181336161187699,!,1.5120162088137585,!
2021-22,N3,Midlands,Northampton,BSU,50<71,A and B,0.7288629737609329,!,not included,not included,100.0,!,1.4577259475218658,!,0.7052494537842979,!
2021-22,N3,Midlands,Nottingham City,BSU,50<71,A and B,1.1865915158706617,!,not included,not included,100.0,!,3.263126668644319,!,0.9879648447238899,!
2021-22,N3,Midlands,Shropshire,BSU,50<71,A and B,1.9305019305019306,!,not included,not included,100.0,!,1.9305019305019306,!,1.4424209593381534,!
2021-22,N3,Midlands,South Birmingham,BSU,50<71,A and B,0.6009615384615385,!,not included,not included,100.0,!,4.206730769230769,!,1.442074635127385,!
2021-22,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A and B,0.37714501225721286,!,not included,not included,97.91666666666666,,3.3943051103149164,!,1.3319252980182856,
2021-22,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A and B,0.6767426122264832,!,not included,not included,97.5609756097561,,2.932551319648094,!,1.4138528417779377,
2021-22,N4,East of England,Beds & Herts,BSU,50<71,A and B,0.5200208008320333,!,not included,not included,97.67441860465115,,1.733402669440111,!,1.0640682349201793,
2021-22,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A and B,0.0,!,not included,not included,96.0,!,1.7569546120058566,!,1.0033766575634826,!
2021-22,N4,East of England,Chelmsford & Colchester,BSU,50<71,A and B,1.0395010395010396,!,not included,not included,100.0,,1.8191268191268193,!,1.026837200906643,!
2021-22,N4,East of England,East Suffolk,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,4.856333468231485,!,1.199718922995184,!
2021-22,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A and B,1.5698587127158556,!,not included,not included,100.0,!,6.279434850863423,!,2.2670522814642564,!
2021-22,N4,East of England,King's Lynn,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,1.8879798615481436,!,1.0118833045579019,!
2021-22,N4,East of England,Milton Keynes,BSU,50<71,A and B,0.0,!,not included,not included,93.75,!,5.0083472454090145,!,1.8471143456135652,!
2021-22,N4,East of England,Norfolk & Norwich,BSU,50<71,A and B,0.0,!,not included,not included,96.55172413793103,,3.19693094629156,!,1.4663675276910175,!
2021-22,N4,East of England,Peterborough,BSU,50<71,A and B,1.9890601690701142,!,not included,not included,100.0,!,1.9890601690701142,!,0.9330611559383639,!
2021-22,N4,East of England,South Essex,BSU,50<71,A and B,0.6965405154399814,!,not included,not included,97.36842105263158,,2.7861620617599256,!,1.5735204279975563,
2021-22,N4,East of England,West Essex (Epping),BSU,50<71,A and B,0.0,!,not included,not included,88.88888888888889,!,4.1928721174004195,!,1.0506146752484375,!
2021-22,N4,East of England,West Suffolk,BSU,50<71,A and B,2.1413276231263385,!,not included,not included,100.0,!,0.0,!,1.02060256375364,!
2021-22,N5,London,Central & East London,BSU,50<71,A and B,0.6585446163977609,!,not included,not included,100.0,,1.4268466688618153,!,0.9415509718852879,
2021-22,N5,London,North London,BSU,50<71,A and B,0.3395970115462984,!,not included,not included,100.0,,1.811184061580258,!,1.3376139724274545,
2021-22,N5,London,Outer North East London,BSU,50<71,A and B,0.7094714437743881,!,not included,not included,96.55172413793103,,1.0642071656615821,!,1.3022948916552664,!
2021-22,N5,London,South East London,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,1.8788163457022078,!,1.0485750997988434,
2021-22,N5,London,South West London,BSU,50<71,A and B,0.9803921568627451,!,not included,not included,90.9090909090909,,2.156862745098039,!,1.0344478014191245,
2021-22,N5,London,West of London,BSU,50<71,A and B,1.147227533460803,!,not included,not included,97.95918367346938,,2.1032504780114722,!,1.0582774728831958,
2021-22,N6,South East,Aylesbury & Wycombe,BSU,50<71,A and B,0.42936882782310004,!,not included,not included,100.0,!,3.0055817947617003,!,1.3437631751780066,!
2021-22,N6,South East,Brighton,BSU,50<71,A and B,1.5531969971524722,!,not included,not included,93.02325581395348,,2.5886616619207867,!,1.2562081808296601,
2021-22,N6,South East,Canterbury,BSU,50<71,A and B,1.3204225352112675,!,not included,not included,94.73684210526315,!,1.7605633802816902,!,1.4922110969594882,!
2021-22,N6,South East,East Berkshire,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,1.86219739292365,!,1.3643018483731981,!
2021-22,N6,South East,Guildford,BSU,50<71,A and B,0.4122861265718408,!,not included,not included,94.11764705882352,,3.7105751391465676,!,1.3885524649120506,
2021-22,N6,South East,Isle of Wight,BSU,50<71,A and B,8.064516129032258,!,not included,not included,75.0,!,1.6129032258064515,!,1.329022869161021,!
2021-22,N6,South East,Maidstone,BSU,50<71,A and B,0.40966816878328555,!,not included,not included,100.0,,3.2773453502662844,!,1.7222106952564575,!
2021-22,N6,South East,Medway,BSU,50<71,A and B,0.5420054200542005,!,not included,not included,100.0,!,2.710027100271003,!,1.5544701899251678,!
2021-22,N6,South East,North & Mid Hampshire,BSU,50<71,A and B,0.554016620498615,!,not included,not included,100.0,!,1.6620498614958448,!,1.7047355422444124,!
2021-22,N6,South East,Oxfordshire,BSU,50<71,A and B,0.2635740643120717,!,not included,not included,97.22222222222221,,3.16288877174486,!,1.3909815709845217,
2021-22,N6,South East,Portsmouth,BSU,50<71,A and B,2.2037218413320274,!,not included,not included,97.82608695652173,,3.4280117531831538,!,1.4580427046598103,
2021-22,N6,South East,Southampton & Salisbury,BSU,50<71,A and B,2.31404958677686,!,not included,not included,96.55172413793103,,2.31404958677686,!,1.2983261330329872,!
2021-22,N6,South East,West Berkshire,BSU,50<71,A and B,0.9057971014492754,!,not included,not included,100.0,!,4.076086956521739,!,1.3375210856265263,!
2021-22,N6,South East,Worthing,BSU,50<71,A and B,1.1727912431587177,!,not included,not included,100.0,,1.563721657544957,!,1.153744397874723,
2021-22,N7,South West,Avon,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,4.851157662624035,!,1.5047944902164712,
2021-22,N7,South West,Cornwall,BSU,50<71,A and B,0.5235602094240839,!,not included,not included,100.0,!,5.7591623036649215,!,1.7816251565472103,!
2021-22,N7,South West,Dorset,BSU,50<71,A and B,2.1698698078115313,!,not included,not included,96.15384615384616,,2.4798512089274642,!,1.200644505970805,!
2021-22,N7,South West,Gloucestershire,BSU,50<71,A and B,0.0,!,not included,not included,97.22222222222221,,3.33555703802535,!,2.0420544648862147,
2021-22,N7,South West,North & East Devon,BSU,50<71,A and B,0.23512814483893724,!,not included,not included,92.5925925925926,,1.4107688690336233,!,0.9659998556084427,!
2021-22,N7,South West,Somerset,BSU,50<71,A and B,0.0,!,not included,not included,95.23809523809523,!,5.143591941705958,!,1.565995156953925,!
2021-22,N7,South West,South Devon,BSU,50<71,A and B,0.9960159362549801,!,not included,not included,100.0,!,1.9920318725099602,!,0.9926799778433828,!
2021-22,N7,South West,West Devon,BSU,50<71,A and B,0.49975012493753124,!,not included,not included,96.96969696969697,,2.998500749625187,!,2.118319224654815,!
2021-22,N7,South West,Wiltshire,BSU,50<71,A and B,1.0351966873706004,!,not included,not included,100.0,!,3.105590062111801,!,1.56861668596392,!
2022-23,N1,North East and Yorkshire,Barnsley,BSU,50<71,A and B,0.7930214115781126,!,not included,not included,100.0,!,2.379064234734338,!,1.1740947729300708,!
2022-23,N1,North East and Yorkshire,Doncaster,BSU,50<71,A and B,0.5817335660267597,!,not included,not included,100.0,!,2.9086678301337985,!,0.8282063416942735,!
2022-23,N1,North East and Yorkshire,Gateshead,BSU,50<71,A and B,0.2653927813163482,!,not included,not included,100.0,,2.9193205944798297,!,1.2321409569254722,!
2022-23,N1,North East and Yorkshire,Humberside,BSU,50<71,A and B,1.1188185276348177,!,not included,not included,100.0,,2.9089281718505258,!,1.0643755627885787,
2022-23,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A and B,1.1160714285714286,!,not included,not included,94.11764705882352,,2.7901785714285716,!,1.1025850658160592,!
2022-23,N1,North East and Yorkshire,Newcastle,BSU,50<71,A and B,0.0,!,not included,not included,96.22641509433963,,2.5526483726866624,!,1.279707339462847,
2022-23,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,4.410143329658214,!,1.2639566669692501,!
2022-23,N1,North East and Yorkshire,North Tees,BSU,50<71,A and B,0.24919013207077,!,not included,not included,100.0,,3.98704211313232,!,1.4851485148514851,
2022-23,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,1.463771651622347,!,0.9461703754055459,!
2022-23,N1,North East and Yorkshire,Pennine,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,2.538656819755366,!,1.0000268189010524,!
2022-23,N1,North East and Yorkshire,Rotherham,BSU,50<71,A and B,0.7007708479327259,!,not included,not included,88.88888888888889,!,0.0,!,0.7639968034373744,!
2022-23,N1,North East and Yorkshire,Sheffield,BSU,50<71,A and B,1.663893510815308,!,not included,not included,90.0,,2.2185246810870773,!,1.4192793727258266,!
2022-23,N2,North West,Bolton,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,2.0725388601036268,!,1.1823343483892663,!
2022-23,N2,North West,Cheshire & Stockport,BSU,50<71,A and B,0.36075036075036077,!,not included,not included,100.0,,5.050505050505051,!,1.712601718661694,
2022-23,N2,North West,East Lancashire,BSU,50<71,A and B,1.0787486515641855,!,not included,not included,100.0,!,0.5393743257820928,!,0.7979635969007094,!
2022-23,N2,North West,Liverpool,BSU,50<71,A and B,0.29214139643587494,!,not included,not included,100.0,,2.3371311714869996,!,1.419650252779648,
2022-23,N2,North West,Manchester,BSU,50<71,A and B,0.3614022406938923,!,not included,not included,98.0392156862745,,3.2526201662450305,!,1.169529089112269,
2022-23,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A and B,1.0007505629221916,!,not included,not included,95.1219512195122,,2.001501125844383,!,1.3437559368527383,
2022-23,N2,North West,South Lancashire,BSU,50<71,A and B,0.9099181073703367,!,not included,not included,95.34883720930233,,1.8198362147406735,!,1.106234777351178,
2022-23,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A and B,0.45724737082761774,!,not included,not included,91.66666666666666,!,0.9144947416552355,!,1.4465709036728436,!
2022-23,N2,North West,Wirral & Chester,BSU,50<71,A and B,0.6086427267194157,!,not included,not included,95.65217391304348,!,3.6518563603164944,!,1.892756421176159,!
2022-23,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A and B,0.45310376076121434,!,not included,not included,100.0,,2.9451744449478934,!,1.3850961061918556,
2022-23,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A and B,0.6391818472355385,!,not included,not included,100.0,,2.876318312559923,!,1.3253785375773215,!
2022-23,N3,Midlands,Hereford & Worcester,BSU,50<71,A and B,1.040943789035392,!,not included,not included,95.0,!,1.7349063150589867,!,1.0324652236674583,!
2022-23,N3,Midlands,Kettering,BSU,50<71,A and B,3.3333333333333335,!,not included,not included,100.0,!,1.3333333333333333,!,1.1796950881428847,!
2022-23,N3,Midlands,Leicestershire,BSU,50<71,A and B,0.5249343832020997,!,not included,not included,100.0,,2.6246719160104988,!,1.1528930015726508,!
2022-23,N3,Midlands,Lincolnshire,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,3.050640634533252,!,1.2074987870125822,!
2022-23,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,3.888024883359254,!,1.4925707291954298,!
2022-23,N3,Midlands,North Midlands,BSU,50<71,A and B,0.360100828231905,!,not included,not included,100.0,,3.2409074540871443,!,1.6481654127471976,!
2022-23,N3,Midlands,North Nottinghamshire,BSU,50<71,A and B,1.5772870662460567,!,not included,not included,80.0,!,0.0,!,0.5900592714538174,!
2022-23,N3,Midlands,Northampton,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,0.0,!,1.0239257312536265,!
2022-23,N3,Midlands,Nottingham City,BSU,50<71,A and B,0.724112961622013,!,not included,not included,94.11764705882352,!,5.792903692976104,!,1.9257309753827387,!
2022-23,N3,Midlands,Shropshire,BSU,50<71,A and B,2.249718785151856,!,not included,not included,86.66666666666667,!,1.124859392575928,!,0.9689432166976908,!
2022-23,N3,Midlands,South Birmingham,BSU,50<71,A and B,1.1848341232227488,!,not included,not included,87.5,!,1.1848341232227488,!,0.6801487258547202,!
2022-23,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A and B,0.3333333333333333,!,not included,not included,100.0,,4.0,!,1.6194940441487033,
2022-23,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A and B,0.0,!,not included,not included,96.42857142857143,,3.684937816674344,!,1.9020323648098074,
2022-23,N4,East of England,Beds & Herts,BSU,50<71,A and B,1.2836970474967906,!,not included,not included,95.45454545454545,!,1.0269576379974326,!,0.6723483302229218,!
2022-23,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,4.060638873849486,!,1.2922226735637645,!
2022-23,N4,East of England,Chelmsford & Colchester,BSU,50<71,A and B,0.29550827423167847,!,not included,not included,100.0,!,0.8865248226950354,!,0.9536212276085265,!
2022-23,N4,East of England,East Suffolk,BSU,50<71,A and B,0.33178500331785005,!,not included,not included,100.0,!,2.6542800265428004,!,1.1798386397154508,!
2022-23,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A and B,1.6339869281045751,!,not included,not included,100.0,!,4.901960784313726,!,2.4030003175393273,!
2022-23,N4,East of England,King's Lynn,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,3.0349013657056148,!,1.4624137724279431,!
2022-23,N4,East of England,Milton Keynes,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,1.7182130584192439,!,0.826198193930748,!
2022-23,N4,East of England,Norfolk & Norwich,BSU,50<71,A and B,1.2890750886239124,!,not included,not included,100.0,!,3.867225265871737,!,1.2030316397321248,!
2022-23,N4,East of England,Peterborough,BSU,50<71,A and B,0.4589261128958238,!,not included,not included,95.45454545454545,!,4.589261128958238,!,1.9294087230497776,!
2022-23,N4,East of England,South Essex,BSU,50<71,A and B,0.7874015748031495,!,not included,not included,100.0,!,1.1811023622047243,!,0.989076788117688,!
2022-23,N4,East of England,West Essex (Epping),BSU,50<71,A and B,0.8143322475570033,!,not included,not included,100.0,!,0.8143322475570033,!,0.6200281492779771,!
2022-23,N4,East of England,West Suffolk,BSU,50<71,A and B,1.2618296529968456,!,not included,not included,100.0,!,1.2618296529968456,!,0.994781129499364,!
2022-23,N5,London,Central & East London,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,2.2429906542056073,!,0.8774287308513364,
2022-23,N5,London,North London,BSU,50<71,A and B,0.3831050665645053,!,not included,not included,100.0,,2.5859591993104107,,1.2865007292035289,
2022-23,N5,London,Outer North East London,BSU,50<71,A and B,1.1101859561476548,!,not included,not included,95.65217391304348,!,2.2203719122953096,!,0.8832548136160598,!
2022-23,N5,London,South East London,BSU,50<71,A and B,0.3152253861510981,!,not included,not included,98.86363636363636,,2.1015025743406537,!,1.1937654160395965,
2022-23,N5,London,South West London,BSU,50<71,A and B,0.18236527765113522,!,not included,not included,95.74468085106383,,1.8236527765113522,!,1.0770615642913564,
2022-23,N5,London,West of London,BSU,50<71,A and B,0.6686726847208291,!,not included,not included,97.43589743589743,,3.343363423604146,!,1.3965134644845678,
2022-23,N6,South East,Aylesbury & Wycombe,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,4.1941282204913115,!,1.571829227490844,!
2022-23,N6,South East,Brighton,BSU,50<71,A and B,1.2311480455524777,!,not included,not included,93.54838709677419,,2.4622960911049554,!,1.2648636537212892,!
2022-23,N6,South East,Canterbury,BSU,50<71,A and B,1.5664160401002505,!,not included,not included,92.85714285714286,,1.8796992481203008,!,1.1819139790564843,!
2022-23,N6,South East,East Berkshire,BSU,50<71,A and B,0.6381620931716656,!,not included,not included,100.0,!,0.6381620931716656,!,1.3513924409863813,!
2022-23,N6,South East,Guildford,BSU,50<71,A and B,0.447360572621533,!,not included,not included,93.15068493150685,,2.5350432448553533,!,1.3444026380686898,
2022-23,N6,South East,Isle of Wight,BSU,50<71,A and B,0.0,!,not included,not included,85.71428571428571,!,0.0,!,1.0437133232615,!
2022-23,N6,South East,Maidstone,BSU,50<71,A and B,1.0660980810234542,!,not included,not included,100.0,!,2.1321961620469083,!,0.8781327385447583,!
2022-23,N6,South East,Medway,BSU,50<71,A and B,0.4854368932038835,!,not included,not included,100.0,!,0.970873786407767,!,1.77134541142294,!
2022-23,N6,South East,North & Mid Hampshire,BSU,50<71,A and B,1.0587612493382743,!,not included,not included,100.0,!,0.5293806246691372,!,0.5031061775401328,!
2022-23,N6,South East,Oxfordshire,BSU,50<71,A and B,0.0,!,not included,not included,95.23809523809523,!,1.2468827930174564,!,0.8313302233665549,!
2022-23,N6,South East,Portsmouth,BSU,50<71,A and B,0.32414910858995133,!,not included,not included,100.0,,1.2965964343598053,!,1.348528387748497,!
2022-23,N6,South East,Southampton & Salisbury,BSU,50<71,A and B,1.2162490878131842,!,not included,not included,95.91836734693877,,3.648747263439552,!,1.7765230083736652,
2022-23,N6,South East,West Berkshire,BSU,50<71,A and B,0.40899795501022496,!,not included,not included,100.0,!,1.2269938650306749,!,0.804508171243221,!
2022-23,N6,South East,Worthing,BSU,50<71,A and B,0.419903422212891,!,not included,not included,100.0,,0.6298551333193366,!,1.0187116099590945,!
2022-23,N7,South West,Avon,BSU,50<71,A and B,1.0556875164951176,!,not included,not included,97.72727272727273,,4.486671945104249,!,1.7787999734622273,
2022-23,N7,South West,Cornwall,BSU,50<71,A and B,0.0,!,not included,not included,91.66666666666666,!,1.3812154696132597,!,0.91179075704684,!
2022-23,N7,South West,Dorset,BSU,50<71,A and B,0.8291873963515755,!,not included,not included,97.2972972972973,,3.316749585406302,!,1.4060529497909309,
2022-23,N7,South West,Gloucestershire,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,3.5460992907801416,!,1.8245208973988964,!
2022-23,N7,South West,North & East Devon,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,2.707581227436823,!,1.0825060652178065,!
2022-23,N7,South West,Somerset,BSU,50<71,A and B,0.36088054853843377,!,not included,not included,100.0,!,3.2479249368459038,!,1.321323966614548,!
2022-23,N7,South West,South Devon,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,1.25,!,0.69447659613871,!
2022-23,N7,South West,West Devon,BSU,50<71,A and B,0.7830853563038371,!,not included,not included,94.44444444444444,!,3.1323414252153485,!,1.6853330064808714,!
2022-23,N7,South West,Wiltshire,BSU,50<71,A and B,0.4366812227074236,!,not included,not included,94.73684210526315,!,0.8733624454148472,!,1.319610556532556,!
2023-24,N1,North East and Yorkshire,Barnsley,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,3.3936651583710407,!,1.4846581786637651,!
2023-24,N1,North East and Yorkshire,Doncaster,BSU,50<71,A and B,0.6609385327164573,!,not included,not included,100.0,!,3.304692663582287,!,2.013087754521395,!
2023-24,N1,North East and Yorkshire,Gateshead,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,3.895260766067951,!,1.4220889193417021,
2023-24,N1,North East and Yorkshire,Humberside,BSU,50<71,A and B,0.5815644082582145,!,not included,not included,100.0,!,2.035475428903751,!,0.9654543399728196,!
2023-24,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A and B,1.6680567139282736,!,not included,not included,100.0,,3.127606338615513,!,1.0329502878212682,
2023-24,N1,North East and Yorkshire,Newcastle,BSU,50<71,A and B,0.0,!,not included,not included,100.0,,4.435107376283847,!,1.5265832014784508,
2023-24,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A and B,0.7532956685499058,!,not included,not included,100.0,!,2.6365348399246704,!,1.050702879814947,!
2023-24,N1,North East and Yorkshire,North Tees,BSU,50<71,A and B,0.7137758743754461,!,not included,not included,100.0,,2.8551034975017844,!,1.2011701244966635,
2023-24,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A and B,0.5169294391315585,!,not included,not included,93.93939393939394,,2.5846471956577926,!,1.3896022752421253,
2023-24,N1,North East and Yorkshire,Pennine,BSU,50<71,A and B,0.1905850962454736,!,not included,not included,97.22222222222221,,2.287021154945683,!,1.1694397478235217,
2023-24,N1,North East and Yorkshire,Rotherham,BSU,50<71,A and B,0.6756756756756757,!,not included,not included,84.61538461538461,!,2.7027027027027026,!,0.9642789741724764,!
2023-24,N1,North East and Yorkshire,Sheffield,BSU,50<71,A and B,1.4814814814814814,!,not included,not included,95.0,!,3.9506172839506175,!,1.762423371300502,!
2023-24,N2,North West,Bolton,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,1.8633540372670807,!,0.7139972011309715,!
2023-24,N2,North West,Cheshire & Stockport,BSU,50<71,A and B,0.41516745087185164,!,not included,not included,97.05882352941177,,3.874896208137282,,1.385875331852179,
2023-24,N2,North West,East Lancashire,BSU,50<71,A and B,0.34904013961605584,!,not included,not included,100.0,!,2.443280977312391,!,1.0717761809801258,!
2023-24,N2,North West,Liverpool,BSU,50<71,A and B,0.24545900834560627,!,not included,not included,97.43589743589743,,1.7182130584192439,!,1.3067171570160347,
2023-24,N2,North West,Manchester,BSU,50<71,A and B,0.22464337863641468,!,not included,not included,98.75,,3.257328990228013,,1.2816593496524287,
2023-24,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A and B,1.4481305950500263,!,not included,not included,98.36065573770492,,2.2380200105318586,!,1.2244464821652568,
2023-24,N2,North West,South Lancashire,BSU,50<71,A and B,2.3210831721470018,!,not included,not included,92.5925925925926,,3.481624758220503,!,1.350622197881009,!
2023-24,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A and B,0.2894356005788712,!,not included,not included,94.28571428571428,,2.894356005788712,!,1.4070404929369382,
2023-24,N2,North West,Wirral & Chester,BSU,50<71,A and B,0.33955857385398985,!,not included,not included,100.0,,3.395585738539898,!,1.4538014926576415,!
2023-24,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A and B,0.635593220338983,!,not included,not included,97.22222222222221,,2.330508474576271,!,1.2537817191102665,
2023-24,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A and B,0.5755395683453237,!,not included,not included,92.3076923076923,!,2.5899280575539567,!,1.1859783474238856,!
2023-24,N3,Midlands,Hereford & Worcester,BSU,50<71,A and B,0.5842259006815969,!,not included,not included,98.0,,3.3106134371957157,!,1.3624173850349865,
2023-24,N3,Midlands,Kettering,BSU,50<71,A and B,1.7301038062283738,!,not included,not included,91.66666666666666,!,3.4602076124567476,!,0.7879014357815307,!
2023-24,N3,Midlands,Leicestershire,BSU,50<71,A and B,0.7197696737044146,!,not included,not included,97.5609756097561,,2.399232245681382,!,1.0979044345792162,!
2023-24,N3,Midlands,Lincolnshire,BSU,50<71,A and B,0.6611570247933884,!,not included,not included,97.72727272727273,,2.1487603305785123,!,1.1933371075544206,
2023-24,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A and B,1.8717828731867105,!,not included,not included,95.65217391304348,!,5.147402901263454,!,1.8430003308185594,!
2023-24,N3,Midlands,North Midlands,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,0.0,!,0.9279213865001357,!
2023-24,N3,Midlands,North Nottinghamshire,BSU,50<71,A and B,0.76103500761035,!,not included,not included,88.88888888888889,!,2.28310502283105,!,1.2065800844907701,!
2023-24,N3,Midlands,Northampton,BSU,50<71,A and B,1.3245033112582782,!,not included,not included,92.3076923076923,!,1.9867549668874172,!,1.4636963388962665,!
2023-24,N3,Midlands,Nottingham City,BSU,50<71,A and B,0.0,!,not included,not included,95.45454545454545,!,3.627130939426913,!,1.1776213157770776,!
2023-24,N3,Midlands,Shropshire,BSU,50<71,A and B,1.8921475875118259,!,not included,not included,100.0,,3.3112582781456954,!,1.7216164347317089,!
2023-24,N3,Midlands,South Birmingham,BSU,50<71,A and B,0.7246376811594203,!,not included,not included,100.0,!,2.898550724637681,!,0.9251720820072533,!
2023-24,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A and B,0.38722168441432725,!,not included,not included,96.7741935483871,,1.7424975798644724,!,0.72054306192878,!
2023-24,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A and B,0.8653513326410522,!,not included,not included,98.11320754716981,,1.9037729318103151,!,1.2708112515567438,
2023-24,N4,East of England,Beds & Herts,BSU,50<71,A and B,0.3724857213806804,!,not included,not included,95.08196721311475,,1.862428606903402,!,0.8525653929497577,
2023-24,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A and B,0.7256894049346879,!,not included,not included,100.0,,5.079825834542816,!,1.9146509859303789,
2023-24,N4,East of England,Chelmsford & Colchester,BSU,50<71,A and B,1.2185215272136476,!,not included,not included,100.0,!,1.6246953696181965,!,0.5049444885669748,!
2023-24,N4,East of England,East Suffolk,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,2.598246183825917,!,1.3432718392014058,!
2023-24,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A and B,1.3651877133105803,!,not included,not included,100.0,!,1.3651877133105803,!,0.6809196773530201,!
2023-24,N4,East of England,King's Lynn,BSU,50<71,A and B,0.0,!,not included,not included,100.0,!,2.805049088359046,!,1.5492608617270596,!
2023-24,N4,East of England,Milton Keynes,BSU,50<71,A and B,1.288659793814433,!,not included,not included,100.0,!,1.288659793814433,!,0.6182433727401659,!
2023-24,N4,East of England,Norfolk & Norwich,BSU,50<71,A and B,0.8291873963515755,!,not included,not included,100.0,,5.251520176893312,!,1.5227918430567218,
2023-24,N4,East of England,Peterborough,BSU,50<71,A and B,0.0,!,not included,not included,95.83333333333334,!,3.4602076124567476,!,1.6926918031399432,!
2023-24,N4,East of England,South Essex,BSU,50<71,A and B,0.5477951246233909,!,not included,not included,82.14285714285714,!,2.1911804984935634,!,1.1970587179065837,!
2023-24,N4,East of England,West Essex (Epping),BSU,50<71,A and B,0.5527915975677169,!,not included,not included,92.85714285714286,!,2.2111663902708676,!,1.1192668354521056,!
2023-24,N4,East of England,West Suffolk,BSU,50<71,A and B,2.205071664829107,!,not included,not included,94.11764705882352,!,2.205071664829107,!,1.1310835327810629,!
2023-24,N5,London,Central & East London,BSU,50<71,A and B,0.38910505836575876,!,not included,not included,97.2972972972973,,2.1400778210116735,!,0.908546455463609,
2023-24,N5,London,North London,BSU,50<71,A and B,0.45330915684496825,!,not included,not included,100.0,,2.6065276518585674,!,1.5326352242189258,
2023-24,N5,London,Outer North East London,BSU,50<71,A and B,1.916376306620209,!,not included,not included,95.45454545454545,,1.7421602787456445,!,1.0972364271853956,
2023-24,N5,London,South East London,BSU,50<71,A and B,0.4978096375945838,!,not included,not included,97.5609756097561,,1.3938669852648347,!,0.9425394674541122,
2023-24,N5,London,South West London,BSU,50<71,A and B,0.7323026851098454,!,not included,not included,97.32142857142857,,2.7664768104149715,,1.232491394623355,
2023-24,N5,London,West of London,BSU,50<71,A and B,0.7134703196347032,!,not included,not included,100.0,,1.8550228310502281,!,0.7991712365941879,
