CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2021-22,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,102,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.053790165,2.219066217,2.130303568,31.16883117
2021-22,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,168,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.97758678,1.329597797,3.513937034,52.85714286
2021-22,N2,North West,Bolton,BSU,50<71,A to F2,158,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.355679702,1.769087523,3.119180633,55.83333333
2021-22,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,289,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.714005729,1.869440675,3.286597316,48.01762115
2021-22,N2,North West,East Lancashire,BSU,50<71,A to F2,118,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.682145082,1.5289654,2.265133926,44.44444444
2021-22,N2,North West,Liverpool,BSU,50<71,A to F2,309,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.557095138,2.134108623,3.86613881,52.08333333
2021-22,N2,North West,Manchester,BSU,50<71,A to F2,372,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.661333887,1.869935591,3.739871182,48.48484848
2021-22,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,275,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.091209627,1.851300869,3.041422857,42.00913242
2021-22,N2,North West,South Lancashire,BSU,50<71,A to F2,229,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.873561437,1.937458829,3.099934126,44.69273743
2021-22,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,196,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.633816663,1.622020152,2.850823298,35.80246914
2021-22,N2,North West,Wirral & Chester,BSU,50<71,A to F2,215,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.866345004,2.226895954,3.381582746,50.93167702
2021-22,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,318,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.507678313,1.819251966,3.210444647,48
2021-22,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,277,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.546128132,1.585277596,3.4807182,43.72294372
2021-22,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,294,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.211103453,1.942477599,3.383670656,46.55172414
2021-22,N3,Midlands,Kettering,BSU,50<71,A to F2,94,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.710606185,1.886637684,3.609219916,61.97183099
2021-22,N3,Midlands,Leicestershire,BSU,50<71,A to F2,419,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.051631022,1.814646792,4.10455822,56.71641791
2021-22,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,194,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.315117226,1.71445716,3.214607175,48.7012987
2021-22,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,183,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.27454944,2.133512998,4.04244568,49.65517241
2021-22,N3,Midlands,North Midlands,BSU,50<71,A to F2,207,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.854857338,2.224408607,3.678829619,55.48387097
2021-22,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,97,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.842297174,1.458523245,4.740200547,64.19753086
2021-22,N3,Midlands,Northampton,BSU,50<71,A to F2,107,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.569656781,1.105175907,3.192730398,58.42696629
2021-22,N3,Midlands,Nottingham City,BSU,50<71,A to F2,272,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.917794661,1.164381568,4.017116409,59.48275862
2021-22,N3,Midlands,Shropshire,BSU,50<71,A to F2,167,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.144671996,1.971306538,3.230752382,45.03816794
2021-22,N3,Midlands,South Birmingham,BSU,50<71,A to F2,129,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.42199398,1.947936958,3.718788737,39.25233645
2021-22,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,379,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.7644243,2.220012488,2.79814074,42.75618375
2021-22,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,375,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.644813662,1.903243229,3.3178159,42.85714286
2021-22,N4,East of England,Beds & Herts,BSU,50<71,A to F2,428,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.526915568,2.071960792,2.72940989,42.28395062
2021-22,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,175,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.825006825,1.521001521,2.262002262,42.64705882
2021-22,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,221,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.849405079,1.527259812,2.308648553,36.51685393
2021-22,N4,East of England,East Suffolk,BSU,50<71,A to F2,110,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.077596191,0.772101403,3.281430961,52.04081633
2021-22,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,65,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.284476166,1.401988274,3.823604384,55.55555556
2021-22,N4,East of England,King's Lynn,BSU,50<71,A to F2,87,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.53610675,1.471742543,3.826530612,54.16666667
2021-22,N4,East of England,Milton Keynes,BSU,50<71,A to F2,84,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.876677586,2.00781993,3.275916728,47.69230769
2021-22,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,218,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.786425376,1.652492846,4.111079763,57.62711864
2021-22,N4,East of England,Peterborough,BSU,50<71,A to F2,85,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.628714029,1.247757935,2.807455354,52.17391304
2021-22,N4,East of England,South Essex,BSU,50<71,A to F2,238,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.638211382,1.379210221,3.520615563,48.5
2021-22,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,114,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.942590399,1.463108758,2.786873824,43.01075269
2021-22,N4,East of England,West Suffolk,BSU,50<71,A to F2,81,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.639888515,0.737765391,3.360931224,56.94444444
2021-22,N5,London,Central & East London,BSU,50<71,A to F2,269,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.260909621,2.456776096,2.333937291,40.21164021
2021-22,N5,London,North London,BSU,50<71,A to F2,571,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.112671561,1.978933929,2.585381424,36.24161074
2021-22,N5,London,Outer North East London,BSU,50<71,A to F2,191,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.210110041,1.848349381,2.57909216,40.54054054
2021-22,N5,London,South East London,BSU,50<71,A to F2,419,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.139715596,1.903799829,2.797420157,44.85981308
2021-22,N5,London,South West London,BSU,50<71,A to F2,420,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.452915249,2.334614688,2.636504518,43.09210526
2021-22,N5,London,West of London,BSU,50<71,A to F2,339,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.0342181,1.812173542,2.90480759,40.22140221
2021-22,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,193,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.396415209,1.479161229,3.175846167,45.91194969
2021-22,N6,South East,Brighton,BSU,50<71,A to F2,288,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.035861074,2.10209268,3.827691149,55.20361991
2021-22,N6,South East,Canterbury,BSU,50<71,A to F2,207,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.482911237,0.942545693,3.97508401,52.7173913
2021-22,N6,South East,East Berkshire,BSU,50<71,A to F2,127,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.349111741,1.504542561,2.54614895,43.56435644
2021-22,N6,South East,Guildford,BSU,50<71,A to F2,476,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.08902077,2.776600254,4.111911827,56.23188406
2021-22,N6,South East,Isle of Wight,BSU,50<71,A to F2,55,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.00440176,2.601040416,4.801920768,57.14285714
2021-22,N6,South East,Maidstone,BSU,50<71,A to F2,217,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.71390013,3.18488529,3.454790823,40.50632911
2021-22,N6,South East,Medway,BSU,50<71,A to F2,229,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.65066741,3.069624669,3.069624669,40.49079755
2021-22,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,169,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.531194296,1.515151515,2.317290553,38.51851852
2021-22,N6,South East,Oxfordshire,BSU,50<71,A to F2,234,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.489641911,1.85030657,2.829880637,42.62295082
2021-22,N6,South East,Portsmouth,BSU,50<71,A to F2,283,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.298505011,2.628552653,3.778544439,56.65024631
2021-22,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,253,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.31979116,2.773698809,3.589492576,47.56756757
2021-22,N6,South East,West Berkshire,BSU,50<71,A to F2,172,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.615507914,1.652975356,3.155680224,45.32374101
2021-22,N6,South East,Worthing,BSU,50<71,A to F2,321,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.547888162,2.320047591,3.063652588,42.38683128
2021-22,N7,South West,Avon,BSU,50<71,A to F2,420,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.415351506,2.017575323,4.192073171,56.66666667
2021-22,N7,South West,Cornwall,BSU,50<71,A to F2,173,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.461726584,2.005380289,3.521643434,54.54545455
2021-22,N7,South West,Dorset,BSU,50<71,A to F2,339,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.607754223,2.153950799,3.400974946,45.62737643
2021-22,N7,South West,Gloucestershire,BSU,50<71,A to F2,266,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.211164208,1.281252164,3.220444629,40.61135371
2021-22,N7,South West,North & East Devon,BSU,50<71,A to F2,188,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.993197279,1.573129252,3.146258503,49.00662252
2021-22,N7,South West,Somerset,BSU,50<71,A to F2,224,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.783368274,1.703354298,4.28022362,52.97297297
2021-22,N7,South West,South Devon,BSU,50<71,A to F2,95,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.788161994,1.311690441,3.361206755,51.89873418
2021-22,N7,South West,West Devon,BSU,50<71,A to F2,214,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.6287964,2.519685039,2.609673791,36.70886076
2021-22,N7,South West,Wiltshire,BSU,50<71,A to F2,214,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.611929572,1.841537909,3.95256917,50.86705202
2022-23,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,86,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.694773026,1.516530179,3.639672429,50.70422535
2022-23,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,121,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.573386743,1.064029542,3.44244852,52.88461538
2022-23,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,310,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.612105051,1.89141422,4.340950668,56.2248996
2022-23,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,313,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.17988714,1.124007891,3.188512181,52.65151515
2022-23,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,356,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.685230024,2.611747422,4.026443943,58.49802372
2022-23,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,379,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.479976988,1.951024288,3.751969784,49.83388704
2022-23,N1,North East and Yorkshire,North Cumbria,BSU,45 and over,A to F2,115,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.744076941,0.938306357,2.990851513,51.51515152
2022-23,N1,North East and Yorkshire,North Tees,BSU,45 and over,A to F2,294,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.693852205,1.567259071,3.696365733,51.86721992
2022-23,N1,North East and Yorkshire,North Yorkshire,BSU,45 and over,A to F2,295,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.930960318,1.344230562,2.554038069,38.7755102
2022-23,N1,North East and Yorkshire,Pennine,BSU,45 and over,A to F2,329,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.587463389,1.499042919,3.367081018,55.3030303
2022-23,N1,North East and Yorkshire,Rotherham,BSU,45 and over,A to F2,76,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.578023731,1.495662579,2.692192641,44.26229508
2022-23,N1,North East and Yorkshire,Sheffield,BSU,45 and over,A to F2,156,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.109372563,1.351562094,3.326922077,49.23076923
2022-23,N2,North West,Bolton,BSU,45 and over,A to F2,227,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.827856133,1.827649229,3.0345874,50.57471264
2022-23,N2,North West,Cheshire & Stockport,BSU,45 and over,A to F2,349,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.380459616,2.015858084,3.897325628,52.91970803
2022-23,N2,North West,East Lancashire,BSU,45 and over,A to F2,155,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.902921532,1.325651354,3.365114975,51.1627907
2022-23,N2,North West,Liverpool,BSU,45 and over,A to F2,335,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.545519305,2.507479698,2.991879185,42.51012146
2022-23,N2,North West,Manchester,BSU,45 and over,A to F2,354,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.421954179,1.522613185,3.473461328,50.34482759
2022-23,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,388,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.785377418,2.118483771,3.783006734,49.34210526
2022-23,N2,North West,South Lancashire,BSU,45 and over,A to F2,239,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.68933788,1.383437359,2.863393604,45.40816327
2022-23,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,223,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.501850232,1.446545112,2.253919128,37.22222222
2022-23,N2,North West,Wirral & Chester,BSU,45 and over,A to F2,207,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.64540329,1.957038349,3.028749825,39.63414634
2022-23,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,332,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.514202295,1.652219179,2.42174592,41.31274131
2022-23,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,282,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.048321889,2.021433614,3.497401014,49.7716895
2022-23,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,324,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.858025535,1.421658419,3.226071028,43.38235294
2022-23,N3,Midlands,Kettering,BSU,45 and over,A to F2,124,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.676789588,2.029249178,3.35875726,50.52631579
2022-23,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,332,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.529003751,1.592765761,3.930534861,56.66666667
2022-23,N3,Midlands,Lincolnshire,BSU,45 and over,A to F2,260,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.643237205,1.205279713,2.939706617,45.66210046
2022-23,N3,Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,164,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.513864717,1.566306996,3.654716324,45.98540146
2022-23,N3,Midlands,North Midlands,BSU,45 and over,A to F2,259,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.29815114,1.938610662,4.092622509,55.6097561
2022-23,N3,Midlands,North Nottinghamshire,BSU,45 and over,A to F2,83,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.715905922,0.929627219,2.974807102,43.83561644
2022-23,N3,Midlands,Northampton,BSU,45 and over,A to F2,125,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.614748449,1.72294969,3.032391454,44
2022-23,N3,Midlands,Nottingham City,BSU,45 and over,A to F2,174,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.990389584,1.136715924,4.650201509,59.21052632
2022-23,N3,Midlands,Shropshire,BSU,45 and over,A to F2,268,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.533401261,2.101509266,3.05674075,47.52475248
2022-23,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,127,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.74535188,1.721525961,3.443051921,49.01960784
2022-23,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,284,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.084488599,1.764923567,3.045916479,48.1981982
2022-23,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,493,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.528227131,1.662124814,3.846079511,48.89434889
2022-23,N4,East of England,Beds & Herts,BSU,45 and over,A to F2,415,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.927260224,1.719164868,3.342820576,53.84615385
2022-23,N4,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,168,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.948147798,1.939726546,3.264417845,54.33070866
2022-23,N4,East of England,Chelmsford & Colchester,BSU,45 and over,A to F2,267,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.011738754,1.365582079,1.890805956,33.48837209
2022-23,N4,East of England,East Suffolk,BSU,45 and over,A to F2,149,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.008169408,1.128668172,3.439750618,50
2022-23,N4,East of England,Great Yarmouth & Waveney,BSU,45 and over,A to F2,93,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.291637526,1.598561295,3.996403237,51.94805195
2022-23,N4,East of England,King's Lynn,BSU,45 and over,A to F2,76,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.947618612,1.005576378,2.376816894,40
2022-23,N4,East of England,Milton Keynes,BSU,45 and over,A to F2,62,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.877016897,1.397535256,3.303265151,50.98039216
2022-23,N4,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,219,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.113228746,1.290000416,3.994839998,51.06382979
2022-23,N4,East of England,Peterborough,BSU,45 and over,A to F2,108,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.042196919,0.837240455,4.018754186,48.97959184
2022-23,N4,East of England,South Essex,BSU,45 and over,A to F2,223,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.711274659,2.308060793,3.309672081,44.70588235
2022-23,N4,East of England,West Essex (Epping),BSU,45 and over,A to F2,110,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.778930567,1.835594573,2.71348763,39.08045977
2022-23,N4,East of England,West Suffolk,BSU,45 and over,A to F2,110,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.668925841,1.497359918,3.86161242,53.84615385
2022-23,N5,London,Central & East London,BSU,45 and over,A to F2,257,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.35273081,1.859640088,2.574886276,46.875
2022-23,N5,London,North London,BSU,45 and over,A to F2,468,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.657193344,1.979744433,1.947021385,34.29394813
2022-23,N5,London,Outer North East London,BSU,45 and over,A to F2,189,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.112214947,1.204184541,2.784676752,47.13375796
2022-23,N5,London,South East London,BSU,45 and over,A to F2,510,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.60265839,2.108494703,2.462721814,37.92207792
2022-23,N5,London,South West London,BSU,45 and over,A to F2,457,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.541257826,2.298850575,2.429679469,38.92215569
2022-23,N5,London,West of London,BSU,45 and over,A to F2,372,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.570855202,1.775239271,3.499022332,44.88448845
2022-23,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,211,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.09907625,2.249557268,4.211937012,53.65853659
2022-23,N6,South East,Brighton,BSU,45 and over,A to F2,247,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.182601206,2.053932286,3.18028225,52.17391304
2022-23,N6,South East,Canterbury,BSU,45 and over,A to F2,263,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.782181855,1.903362607,3.47280195,50.48543689
2022-23,N6,South East,East Berkshire,BSU,45 and over,A to F2,121,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.921440262,1.112929624,2.160392799,31.73076923
2022-23,N6,South East,Guildford,BSU,45 and over,A to F2,594,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.14985561,2.563094852,3.400372503,44.81981982
2022-23,N6,South East,Isle of Wight,BSU,45 and over,A to F2,89,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.69325964,2.883575634,3.123873603,40
2022-23,N6,South East,Maidstone,BSU,45 and over,A to F2,184,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.676571128,2.366552722,3.155403629,43.16546763
2022-23,N6,South East,Medway,BSU,45 and over,A to F2,216,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.49460694,2.040618016,3.01234088,35.63218391
2022-23,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,176,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.803081078,1.200420147,3.151102886,41.44736842
2022-23,N6,South East,Oxfordshire,BSU,45 and over,A to F2,270,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.434621567,1.851981271,3.773848627,49.76958525
2022-23,N6,South East,Portsmouth,BSU,45 and over,A to F2,290,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.888835845,2.659755848,3.546341131,49.05660377
2022-23,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,346,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.40820624,2.135787985,4.391902055,53.09090909
2022-23,N6,South East,West Berkshire,BSU,45 and over,A to F2,184,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.733624454,1.423960509,3.464970571,47.4025974
2022-23,N6,South East,Worthing,BSU,45 and over,A to F2,322,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.067868206,2.252886511,1.63334272,24.16666667
2022-23,N7,South West,Avon,BSU,45 and over,A to F2,404,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.619276649,1.976237529,3.785804424,49.53271028
2022-23,N7,South West,Cornwall,BSU,45 and over,A to F2,181,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.230926153,1.886984904,3.8249694,52.08333333
2022-23,N7,South West,Dorset,BSU,45 and over,A to F2,415,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.47662325,2.423508028,4.114914672,51.09717868
2022-23,N7,South West,Gloucestershire,BSU,45 and over,A to F2,258,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.136624407,1.699837099,3.222607833,43.33333333
2022-23,N7,South West,North & East Devon,BSU,45 and over,A to F2,220,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.466739071,1.527287537,2.613358675,44
2022-23,N7,South West,Somerset,BSU,45 and over,A to F2,222,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.073020837,1.200043638,3.636495873,52.91005291
2022-23,N7,South West,South Devon,BSU,45 and over,A to F2,112,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.381351493,1.496669909,4.265509242,62.63736264
2022-23,N7,South West,West Devon,BSU,45 and over,A to F2,198,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.38062284,2.149522911,4.089336269,49.68152866
2022-23,N7,South West,Wiltshire,BSU,45 and over,A to F2,228,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.356917142,1.969877293,3.611441704,48.88888889
