CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2014-15,R8,South East,East Berkshire,BSU,45 and over,A to F2,202.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.846219931271477,2.0403780068728525,4.188144329896907,47.5609756097561
2014-15,R8,South East,East Sussex/Brighton,BSU,45 and over,A to F2,330.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.897996602583115,2.0222719551325263,2.912071615390838,42.35294117647059
2014-15,R8,South East,Guildford,BSU,45 and over,A to F2,511.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.798845615448045,2.39697789027594,4.084450325030202,55.181347150259064
2014-15,R8,South East,Isle of Wight,BSU,45 and over,A to F2,46.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.010773751224288,1.9588638589618022,2.9382957884427032,41.66666666666667
2014-15,R8,South East,Maidstone,BSU,45 and over,A to F2,171.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.11173869025417,1.8116907337347472,3.7832365322107955,51.82481751824818
2014-15,R8,South East,Medway,BSU,45 and over,A to F2,190.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.145766345123258,1.7148981779206858,3.0010718113612005,46.666666666666664
2014-15,R8,South East,Milton Keynes,BSU,45 and over,A to F2,70.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.302899333693499,0.9004141905276427,2.4311183144246353,45.0
2014-15,R8,South East,North & Mid Hampshire,BSU,45 and over,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.147034576402696,1.8912758838077688,3.39459774016779,54.263565891472865
2014-15,R8,South East,Oxford,BSU,45 and over,A to F2,217.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.101203707587132,2.0551105146164494,3.77469278194858,53.57142857142857
2014-15,R8,South East,Portsmouth,BSU,45 and over,A to F2,305.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.52204299044237,3.2866155415360208,4.117713724453175,50.0
2014-15,R8,South East,Southampton & Salisbury,BSU,45 and over,A to F2,248.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.84450784593438,1.9258202567760343,3.8159771754636234,55.154639175257735
2014-15,R8,South East,West Berkshire,BSU,45 and over,A to F2,195.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.925218451534242,1.585043690306848,3.048160942897785,48.07692307692308
2014-15,R8,South East,Worthing,BSU,45 and over,A to F2,310.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.834425762325449,1.823881447705899,3.761755485893417,53.65853658536586
2014-15,R1,North East,Gateshead,BSU,50<71,A to F2,214.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.112470087742621,1.1964902951342729,3.6559425684658335,62.14689265536724
2014-15,R1,North East,Newcastle,BSU,50<71,A to F2,296.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.37925789790551,2.2814411103013406,4.055895307202383,57.14285714285714
2014-15,R1,North East,North Cumbria,BSU,50<71,A to F2,108.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.5529757325687115,1.2588292887614518,3.4967480243373665,55.55555555555556
2014-15,R1,North East,North Tees,BSU,50<71,A to F2,242.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.530495394573064,1.6803584764749813,2.925068459049042,50.0
2014-15,R10,South West,Avon,BSU,50<71,A to F2,313.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.075357360317781,1.739685116993824,3.8852967612862073,52.96442687747036
2014-15,R10,South West,Cornwall,BSU,50<71,A to F2,140.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.544729467557664,1.1856003449019183,3.8262556585471006,60.16949152542372
2014-15,R10,South West,Dorset,BSU,50<71,A to F2,284.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.982225314694162,1.7711430197988487,4.269719779872225,59.210526315789465
2014-15,R10,South West,Gloucestershire,BSU,50<71,A to F2,213.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.27417599164018,2.1334958854007926,3.047851264858275,42.68292682926829
2014-15,R10,South West,North & East Devon,BSU,50<71,A to F2,187.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.40638345695662,2.5174196448640145,3.0119127893908746,51.14503816793893
2014-15,R10,South West,Somerset,BSU,50<71,A to F2,120.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.392840019178521,1.4383890043151668,3.089872675936285,62.365591397849464
2014-15,R10,South West,South Devon (Torbay),BSU,50<71,A to F2,76.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.246376811594203,1.6209000762776506,3.1464530892448512,56.896551724137936
2014-15,R10,South West,West Devon & East Cornwall,BSU,50<71,A to F2,161.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.11451035734086,2.0664281034222065,3.225643868756615,53.333333333333336
2014-15,R10,South West,Wiltshire,BSU,50<71,A to F2,150.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.608805924723547,1.471035812113219,3.398599979709851,55.833333333333336
2014-15,R2,North West,"Bolton, Bury & Rochdale",BSU,50<71,A to F2,209.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.334524341223762,1.7418490397498883,4.33229120142921,57.05882352941176
2014-15,R2,North West,Chester,BSU,50<71,A to F2,80.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.675858732462506,2.0561199806482824,3.5074987905176584,46.03174603174603
2014-15,R2,North West,Crewe,BSU,50<71,A to F2,79.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.4039362699156515,1.4058106841611997,2.624179943767573,43.75
2014-15,R2,North West,East Cheshire & Stockport,BSU,50<71,A to F2,166.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.392859163696034,2.0370056017654052,3.7910937588411704,51.53846153846153
2014-15,R2,North West,East Lancashire,BSU,50<71,A to F2,139.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.598534958727382,1.4759744164434483,3.225277428524572,52.67857142857143
2014-15,R2,North West,Greater Manchester,BSU,50<71,A to F2,337.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.647590965045374,2.204345710114225,4.38006355386333,58.84615384615385
2014-15,R2,North West,Liverpool,BSU,50<71,A to F2,221.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.522289063705076,1.6196205460434985,3.31636587999383,48.04469273743017
2014-15,R2,North West,North Lancashire,BSU,50<71,A to F2,230.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.441707717569788,2.4630541871921183,3.776683087027915,54.11764705882353
2014-15,R2,North West,South Lancashire,BSU,50<71,A to F2,210.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.341637010676155,1.9572953736654806,3.9590747330960854,53.6144578313253
2014-15,R2,North West,Warrington,BSU,50<71,A to F2,145.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.527774893572837,1.4536392897933756,2.2842903125324474,37.60683760683761
2014-15,R2,North West,Wirral,BSU,50<71,A to F2,139.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.037878186293973,3.1763678233939494,3.9704597792424363,50.505050505050505
2014-15,R3,Yorkshire and the Humber,Barnsley,BSU,50<71,A to F2,62.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.983554854697004,1.013741833746339,3.8296913719306147,64.15094339622641
2014-15,R3,Yorkshire and the Humber,Doncaster,BSU,50<71,A to F2,120.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.150512803097195,1.6980235006452489,3.6677307613937375,56.84210526315789
2014-15,R3,Yorkshire and the Humber,Humberside,BSU,50<71,A to F2,227.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.079811620871409,1.4346754826435455,2.900539562735864,51.38121546961326
2014-15,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,50<71,A to F2,262.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.936748356608403,1.4843537002817242,3.9986671109630123,61.97183098591549
2014-15,R3,Yorkshire and the Humber,North Yorkshire,BSU,50<71,A to F2,244.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.977506048518931,1.3731772706467011,3.62911135813771,54.95049504950495
2014-15,R3,Yorkshire and the Humber,Pennine,BSU,50<71,A to F2,299.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.665683886681195,1.845917190103833,3.230355082681707,55.50660792951542
2014-15,R3,Yorkshire and the Humber,Rotherham,BSU,50<71,A to F2,77.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.744141607160817,0.9051594086291863,4.022930705018606,58.82352941176471
2014-15,R3,Yorkshire and the Humber,Sheffield,BSU,50<71,A to F2,127.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.166234059361246,1.5235300756122334,2.8777790317119964,51.0
2014-15,R4,East Midlands,Derby City & South Derbyshire,BSU,50<71,A to F2,181.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.996818944950076,1.5463462048246002,3.0926924096492003,47.94520547945205
2014-15,R4,East Midlands,Kettering,BSU,50<71,A to F2,107.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.624858939222957,1.7733354828308883,2.9018216991778174,42.35294117647059
2014-15,R4,East Midlands,Leicestershire,BSU,50<71,A to F2,306.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.238651661192183,1.5615744978730277,3.8500888482041895,58.606557377049185
2014-15,R4,East Midlands,Lincolnshire,BSU,50<71,A to F2,193.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.306454665909522,1.362862010221465,3.104296801060004,52.56410256410257
2014-15,R4,East Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,92.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.730065837600586,2.04828090709583,2.9992684711046085,65.07936507936508
2014-15,R4,East Midlands,North Nottinghamshire,BSU,50<71,A to F2,81.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.677951574887508,1.4998928647953718,3.85686736661667,54.54545454545454
2014-15,R4,East Midlands,Northampton,BSU,50<71,A to F2,100.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.927070947284977,2.140309155766944,3.48791121680539,60.273972602739725
2014-15,R4,East Midlands,Nottingham City,BSU,50<71,A to F2,218.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.284248527455823,1.520045601368041,3.8381151434543037,57.06214689265536
2014-15,R5,West Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,270.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.167957405614713,2.178121974830591,2.8739109390125845,47.97979797979798
2014-15,R5,West Midlands,Dudley & Wolverhampton,BSU,50<71,A to F2,181.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.054438395733808,2.2219753360737697,4.499500055549384,57.446808510638306
2014-15,R5,West Midlands,Hereford & Worcester,BSU,50<71,A to F2,234.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.758877946881528,1.4257767167346396,3.083656619914453,48.69109947643979
2014-15,R5,West Midlands,North Staffordshire,BSU,50<71,A to F2,119.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.0862859524802,2.2032989936282976,3.2751741797177396,67.07317073170732
2014-15,R5,West Midlands,Shropshire,BSU,50<71,A to F2,187.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.351569827162699,1.920414452235273,3.483542494752356,54.166666666666664
2014-15,R5,West Midlands,South Birmingham,BSU,50<71,A to F2,88.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.4779061862678455,1.6145479265805576,2.2093813732154994,38.23529411764706
2014-15,R5,West Midlands,South Staffordshire,BSU,50<71,A to F2,197.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.400136448916937,1.6629711751662972,4.264028654272557,63.29113924050633
2014-15,R5,West Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,300.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.579272477693893,1.9732326698695952,2.8883550674902767,43.722943722943725
2014-15,R6,East of England,Bedfordshire & Hertfordshire,BSU,50<71,A to F2,324.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.851309763249085,2.0597571909758403,2.3747788790074393,41.00418410041841
2014-15,R6,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,136.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.603287303628334,1.5653826801587745,3.689830603231397,61.111111111111114
2014-15,R6,East of England,Colchester & Chelmsford,BSU,50<71,A to F2,227.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.608768519139237,1.4413085741100757,3.0837299725145804,50.0
2014-15,R6,East of England,East Suffolk,BSU,50<71,A to F2,108.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.72642724281013,1.2877378738016882,3.3624266704821864,52.22222222222223
2014-15,R6,East of England,Epping,BSU,50<71,A to F2,94.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.231071393498969,1.7676519689678876,4.124521260925071,55.26315789473685
2014-15,R6,East of England,James Paget,BSU,50<71,A to F2,72.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.691453404152583,1.448575567358764,3.86286817962337,54.23728813559322
2014-15,R6,East of England,Kings Lynn,BSU,50<71,A to F2,82.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.756006406833956,2.4559530165509877,3.416978109983983,54.23728813559322
2014-15,R6,East of England,Norfolk & Norwich,BSU,50<71,A to F2,165.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.636414125052066,0.8793446568241773,3.2396908409311798,47.94520547945205
2014-15,R6,East of England,Peterborough,BSU,50<71,A to F2,99.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.761053621825023,1.5678896205707118,3.9197240514267797,63.29113924050633
2014-15,R6,East of England,South Essex (Southend),BSU,50<71,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.126848946660691,1.523980277902286,2.8238458090542355,50.4
2014-15,R6,East of England,West Suffolk,BSU,50<71,A to F2,92.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.731966590736523,1.9931662870159454,4.840546697038724,71.83098591549296
2014-15,R7,London,Central & East London,BSU,50<71,A to F2,213.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.412563076387681,1.8096398120758657,2.853662780581173,51.24999999999999
2014-15,R7,London,North London,BSU,50<71,A to F2,372.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.251264306627629,2.1959009848283206,2.528613255256854,41.75824175824176
2014-15,R7,London,Outer North East London,BSU,50<71,A to F2,200.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.200478424878094,2.2081148219707427,2.668138743214647,38.15789473684211
2014-15,R7,London,South East London,BSU,50<71,A to F2,314.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.299439756375387,1.3018109119650372,3.370760397052328,56.201550387596896
2014-15,R7,London,South West London,BSU,50<71,A to F2,416.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.89227879104939,2.710864861008727,3.115116638527572,43.666666666666664
2014-15,R7,London,West of London,BSU,50<71,A to F2,289.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.813767371437842,1.5951981830963067,2.8389120207646137,45.65217391304348
2014-15,R8,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.908685968819599,1.9620320288471735,3.5528688089935305,51.14503816793893
2014-15,R8,South East,Canterbury,BSU,50<71,A to F2,197.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.461835831794167,1.8040462179459646,3.3933250289936,50.967741935483865
2014-15,R8,South East,East Berkshire,BSU,50<71,A to F2,172.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.78369905956113,2.0062695924764893,4.326018808777429,49.28571428571429
2014-15,R8,South East,East Sussex/Brighton,BSU,50<71,A to F2,276.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.787010506208214,1.9102196752626552,2.865329512893983,41.66666666666667
2014-15,R8,South East,Guildford,BSU,50<71,A to F2,411.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.325437342590702,2.3143421142195906,3.925305742744991,55.98705501618123
2014-15,R8,South East,Isle of Wight,BSU,50<71,A to F2,37.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.466819221967963,2.288329519450801,2.745995423340961,44.44444444444444
2014-15,R8,South East,Maidstone,BSU,50<71,A to F2,145.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.962234995982447,1.8542555164101613,3.7085110328203226,52.17391304347826
2014-15,R8,South East,Medway,BSU,50<71,A to F2,161.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.122288366461508,1.8666128544041973,3.0773887599636764,49.193548387096776
2014-15,R8,South East,Milton Keynes,BSU,50<71,A to F2,58.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.230529595015576,0.8593833924159415,2.3633043291438396,44.0
2014-15,R8,South East,North & Mid Hampshire,BSU,50<71,A to F2,127.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.285452042221203,1.6636071592473614,2.9830197338228546,53.06122448979592
2014-15,R8,South East,Oxford,BSU,50<71,A to F2,173.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.832388829325573,1.7358452034512686,3.7780160310409965,53.23741007194245
2014-15,R8,South East,Portsmouth,BSU,50<71,A to F2,251.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,11.3477101134771,3.2551200325512,4.0236900402369,49.72067039106145
2014-15,R8,South East,Southampton & Salisbury,BSU,50<71,A to F2,203.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.504042562104646,1.7594570818147544,3.5608059989108125,52.79503105590062
2014-15,R8,South East,West Berkshire,BSU,50<71,A to F2,156.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.500360594259339,1.4904562719361507,2.8847540747151306,48.0
2014-15,R8,South East,Worthing,BSU,50<71,A to F2,251.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.855287453447251,1.7838700591493757,3.411260288548806,56.18556701030928
2015-16,R1,North East,Gateshead,BSU,45 and over,A to F2,268.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.237536116063195,1.444642527817053,3.7806602323722878,55.65610859728507
2015-16,R1,North East,Newcastle,BSU,45 and over,A to F2,310.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.107330596019564,1.3599393257839267,3.086016162355833,45.91439688715953
2015-16,R1,North East,North Cumbria,BSU,45 and over,A to F2,121.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.683795033730442,1.9377063298406776,4.234247165207406,62.76595744680851
2015-16,R1,North East,North Tees,BSU,45 and over,A to F2,331.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.697316403888191,1.5813217989860937,3.1858983303102177,52.09125475285171
2015-16,R10,South West,Avon,BSU,45 and over,A to F2,475.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.823182711198427,1.9232757729293763,3.805190776548444,48.167539267015705
2015-16,R10,South West,Cornwall,BSU,45 and over,A to F2,186.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.474576271186441,2.0503007107709132,3.6905412793876433,57.446808510638306
2015-16,R10,South West,Dorset,BSU,45 and over,A to F2,324.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.344177193286034,1.7304031839418583,3.7780469516063913,49.621212121212125
2015-16,R10,South West,Gloucestershire,BSU,45 and over,A to F2,264.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.087154068566708,1.858736059479554,3.304419661296985,45.714285714285715
2015-16,R10,South West,North & East Devon,BSU,45 and over,A to F2,182.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.740398928252456,1.7011865776379025,3.274784161952962,54.22535211267606
2015-16,R10,South West,Somerset,BSU,45 and over,A to F2,202.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.209713472871368,2.072749441170494,3.3732981101402153,54.966887417218544
2015-16,R10,South West,South Devon (Torbay),BSU,45 and over,A to F2,136.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.728183118741057,1.859799713876967,5.293276108726753,67.27272727272727
2015-16,R10,South West,West Devon & East Cornwall,BSU,45 and over,A to F2,193.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.238870272857826,1.9147917663954046,3.829583532790809,52.28758169934641
2015-16,R10,South West,Wiltshire,BSU,45 and over,A to F2,205.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.945428471764659,1.472811131351498,2.7518313243672727,42.51497005988024
2015-16,R2,North West,"Bolton, Bury & Rochdale",BSU,45 and over,A to F2,243.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.152173913043478,2.1135265700483092,3.2877079978529253,54.44444444444444
2015-16,R2,North West,Chester,BSU,45 and over,A to F2,57.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.27165868524162,1.0158177332752867,4.063270933101147,56.00000000000001
2015-16,R2,North West,Crewe,BSU,45 and over,A to F2,97.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.151810071518101,1.5483300154833002,2.3593600235936,42.10526315789473
2015-16,R2,North West,East Cheshire & Stockport,BSU,45 and over,A to F2,167.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.999299455730991,2.1016328070269976,3.879937489895996,56.25
2015-16,R2,North West,East Lancashire,BSU,45 and over,A to F2,149.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.636179215208948,1.5069842925867964,4.347070074769605,60.97560975609756
2015-16,R2,North West,Greater Manchester,BSU,45 and over,A to F2,410.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.92111503653874,1.7180467502298795,4.815370468954169,58.70206489675516
2015-16,R2,North West,Liverpool,BSU,45 and over,A to F2,284.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.787400600266098,1.7017853275163217,3.248862897985705,45.851528384279476
2015-16,R2,North West,North Lancashire,BSU,45 and over,A to F2,243.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.547910510764035,1.934712255522724,3.1658927817644575,47.87234042553192
2015-16,R2,North West,South Lancashire,BSU,45 and over,A to F2,208.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.184787313579665,0.9050485971746743,4.24979341282021,58.37837837837838
2015-16,R2,North West,Warrington,BSU,45 and over,A to F2,192.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.065871282137456,1.7644093429675685,2.5625945219290878,40.666666666666664
2015-16,R2,North West,Wirral,BSU,45 and over,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.351840959887072,2.411481002235031,3.176096929772968,46.15384615384615
2015-16,R3,Yorkshire and the Humber,Barnsley,BSU,45 and over,A to F2,73.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.750291963053403,1.486357362777365,2.760377959443678,44.06779661016949
2015-16,R3,Yorkshire and the Humber,Doncaster,BSU,45 and over,A to F2,170.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.604109727705234,1.366535074400243,3.3404190707561496,46.15384615384615
2015-16,R3,Yorkshire and the Humber,Humberside,BSU,45 and over,A to F2,291.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.591568402379213,1.2522174684336846,3.756652405301054,59.25925925925925
2015-16,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,45 and over,A to F2,338.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.625837601245403,1.8951785754574375,3.4293707555896487,59.84251968503938
2015-16,R3,Yorkshire and the Humber,North Yorkshire,BSU,45 and over,A to F2,280.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.594493385309555,1.5961202001289174,3.499186592590319,50.0
2015-16,R3,Yorkshire and the Humber,Pennine,BSU,45 and over,A to F2,377.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.784193112446992,2.2135234633487118,3.448436553427466,52.4822695035461
2015-16,R3,Yorkshire and the Humber,Rotherham,BSU,45 and over,A to F2,60.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,5.927682276229993,0.8891523414344991,3.1614305473226634,62.745098039215684
2015-16,R3,Yorkshire and the Humber,Sheffield,BSU,45 and over,A to F2,163.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.903030303030302,1.7454545454545454,3.296969696969697,53.54330708661418
2015-16,R4,East Midlands,Derby City & South Derbyshire,BSU,45 and over,A to F2,260.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.19020183097098,2.0501219469089107,3.78212152274575,52.97029702970298
2015-16,R4,East Midlands,Kettering,BSU,45 and over,A to F2,142.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.88166124593445,1.9389542156617463,3.2524393294971228,46.846846846846844
2015-16,R4,East Midlands,Leicestershire,BSU,45 and over,A to F2,354.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.689248895434464,1.5218458517427589,4.68826705940108,65.41095890410958
2015-16,R4,East Midlands,Lincolnshire,BSU,45 and over,A to F2,310.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.03379376473942,1.3994350428900926,3.679995853525799,55.46875
