CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Initial_referred,Percent_assessment,Referral_cyt_bio,Open_biop_total,Final_STR,Percent_STR
2014-15,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,not included,5.204409097251291,not included,not included,not included,not included
2014-15,N2,North West,South Lancashire,BSU,45 and over,A to F2,not included,5.875701956054725,not included,not included,not included,not included
2014-15,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,not included,5.03747062214536,not included,not included,not included,not included
2014-15,N2,North West,Wirral,BSU,45 and over,A to F2,not included,8.001101700750533,not included,not included,not included,not included
2014-15,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,not included,2.920620344862769,not included,not included,not included,not included
2014-15,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,not included,4.652714878199933,not included,not included,not included,not included
2014-15,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,not included,2.3364088005677788,not included,not included,not included,not included
2014-15,N3,Midlands,Kettering,BSU,45 and over,A to F2,not included,2.343541944074567,not included,not included,not included,not included
2014-15,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,not included,4.128845326753741,not included,not included,not included,not included
2014-15,N3,Midlands,Lincolnshire,BSU,45 and over,A to F2,not included,3.2627051139079177,not included,not included,not included,not included
2014-15,N3,Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,not included,3.1128159979876746,not included,not included,not included,not included
2014-15,N3,Midlands,North Midlands,BSU,45 and over,A to F2,not included,4.54093305480951,not included,not included,not included,not included
2014-15,N3,Midlands,North Nottinghamshire,BSU,45 and over,A to F2,not included,2.9041193816459656,not included,not included,not included,not included
2014-15,N3,Midlands,Northampton,BSU,45 and over,A to F2,not included,4.376968965748375,not included,not included,not included,not included
2014-15,N3,Midlands,Nottingham City,BSU,45 and over,A to F2,not included,2.661900354281702,not included,not included,not included,not included
2014-15,N3,Midlands,Shropshire,BSU,45 and over,A to F2,not included,3.1691682923916074,not included,not included,not included,not included
2014-15,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,not included,4.225454545454546,not included,not included,not included,not included
2014-15,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,not included,2.4887379070969646,not included,not included,not included,not included
2014-15,N3,Midlands,South Staffordshire,BSU,45 and over,A to F2,not included,3.5520101599396754,not included,not included,not included,not included
2014-15,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,not included,4.853630115811752,not included,not included,not included,not included
2014-15,N4,East of England,Beds & Herts,BSU,45 and over,A to F2,not included,4.777522247775223,not included,not included,not included,not included
2014-15,N4,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,not included,2.6943382486801384,not included,not included,not included,not included
2014-15,N4,East of England,Chelmsford & Colchester,BSU,45 and over,A to F2,not included,2.5337790387370434,not included,not included,not included,not included
2014-15,N4,East of England,East Suffolk,BSU,45 and over,A to F2,not included,2.8258525790160585,not included,not included,not included,not included
2014-15,N4,East of England,Great Yarmouth & Waveney,BSU,45 and over,A to F2,not included,4.655530295542157,not included,not included,not included,not included
2014-15,N4,East of England,King's Lynn,BSU,45 and over,A to F2,not included,4.032404878936829,not included,not included,not included,not included
2014-15,N4,East of England,Milton Keynes,BSU,45 and over,A to F2,not included,4.177921844048262,not included,not included,not included,not included
2014-15,N4,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,not included,2.68891446106636,not included,not included,not included,not included
2014-15,N4,East of England,Peterborough,BSU,45 and over,A to F2,not included,3.769660730534252,not included,not included,not included,not included
2014-15,N4,East of England,South Essex,BSU,45 and over,A to F2,not included,2.202697685929959,not included,not included,not included,not included
2014-15,N4,East of England,West Essex (Epping),BSU,45 and over,A to F2,not included,3.4529147982062782,not included,not included,not included,not included
2014-15,N4,East of England,West Suffolk,BSU,45 and over,A to F2,not included,5.042016806722689,not included,not included,not included,not included
2014-15,N5,London,Central & East London,BSU,45 and over,A to F2,not included,3.970467596390484,not included,not included,not included,not included
2014-15,N5,London,North London,BSU,45 and over,A to F2,not included,5.195196893438142,not included,not included,not included,not included
2014-15,N5,London,Outer North East London,BSU,45 and over,A to F2,not included,6.169747565096402,not included,not included,not included,not included
2014-15,N5,London,South East London,BSU,45 and over,A to F2,not included,3.434122314954166,not included,not included,not included,not included
2014-15,N5,London,South West London,BSU,45 and over,A to F2,not included,6.009130014924063,not included,not included,not included,not included
2014-15,N5,London,West of London,BSU,45 and over,A to F2,not included,4.63768115942029,not included,not included,not included,not included
2014-15,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,not included,4.611943636770297,not included,not included,not included,not included
2014-15,N6,South East,Brighton,BSU,45 and over,A to F2,not included,3.3515787203063065,not included,not included,not included,not included
2014-15,N6,South East,Canterbury,BSU,45 and over,A to F2,not included,4.346877159797752,not included,not included,not included,not included
2014-15,N6,South East,East Berkshire,BSU,45 and over,A to F2,not included,4.214991408934708,not included,not included,not included,not included
2014-15,N6,South East,Guildford,BSU,45 and over,A to F2,not included,5.154461255249382,not included,not included,not included,not included
2014-15,N6,South East,Isle of Wight,BSU,45 and over,A to F2,not included,5.621939275220372,not included,not included,not included,not included
2014-15,N6,South East,Maidstone,BSU,45 and over,A to F2,not included,5.2272606170405504,not included,not included,not included,not included
2014-15,N6,South East,Medway,BSU,45 and over,A to F2,not included,5.963558413719185,not included,not included,not included,not included
2014-15,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,not included,3.85529314776199,not included,not included,not included,not included
2014-15,N6,South East,Oxfordshire,BSU,45 and over,A to F2,not included,6.094031791301431,not included,not included,not included,not included
2014-15,N6,South East,Portsmouth,BSU,45 and over,A to F2,not included,5.439915379094103,not included,not included,not included,not included
2014-15,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,not included,4.5149786019971465,not included,not included,not included,not included
2014-15,N6,South East,West Berkshire,BSU,45 and over,A to F2,not included,2.7352164194269455,not included,not included,not included,not included
2014-15,N6,South East,Worthing,BSU,45 and over,A to F2,not included,4.063835850669706,not included,not included,not included,not included
2014-15,N7,South West,Avon,BSU,45 and over,A to F2,not included,6.084312234838267,not included,not included,not included,not included
2014-15,N7,South West,Cornwall,BSU,45 and over,A to F2,not included,4.32047367934129,not included,not included,not included,not included
2014-15,N7,South West,Dorset,BSU,45 and over,A to F2,not included,5.512271651554232,not included,not included,not included,not included
2014-15,N7,South West,Gloucestershire,BSU,45 and over,A to F2,not included,4.45878239555924,not included,not included,not included,not included
2014-15,N7,South West,North & East Devon,BSU,45 and over,A to F2,not included,4.565107732218779,not included,not included,not included,not included
2014-15,N7,South West,Somerset,BSU,45 and over,A to F2,not included,2.1814372893706167,not included,not included,not included,not included
2014-15,N7,South West,South Devon,BSU,45 and over,A to F2,not included,5.624692975274275,not included,not included,not included,not included
2014-15,N7,South West,West Devon,BSU,45 and over,A to F2,not included,5.537769317296877,not included,not included,not included,not included
2014-15,N7,South West,Wiltshire,BSU,45 and over,A to F2,not included,3.191443666509171,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,not included,2.8835323271006983,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,not included,3.0021055491408,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,not included,2.924754054772667,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,not included,3.015937373296323,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,not included,4.295537851019357,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,not included,3.7897271776672263,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,not included,3.5526959927267643,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,not included,3.1491162559123724,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,not included,3.4787157523049763,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,not included,3.5995385207024744,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,not included,3.7614402091923966,not included,not included,not included,not included
2014-15,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,not included,2.3981491930933303,not included,not included,not included,not included
2014-15,N2,North West,Bolton,BSU,50<71,A to F2,not included,4.225100491290755,not included,not included,not included,not included
2014-15,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,not included,3.8589939455666835,not included,not included,not included,not included
2014-15,N2,North West,Chester,BSU,50<71,A to F2,not included,3.761490082244799,not included,not included,not included,not included
2014-15,N2,North West,Crewe,BSU,50<71,A to F2,not included,3.992502343017807,not included,not included,not included,not included
2014-15,N2,North West,East Lancashire,BSU,50<71,A to F2,not included,3.668069753457607,not included,not included,not included,not included
2014-15,N2,North West,Liverpool,BSU,50<71,A to F2,not included,4.083757519666821,not included,not included,not included,not included
2014-15,N2,North West,Manchester,BSU,50<71,A to F2,not included,4.46594715295869,not included,not included,not included,not included
2014-15,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,not included,4.733169129720854,not included,not included,not included,not included
2014-15,N2,North West,South Lancashire,BSU,50<71,A to F2,not included,5.209074733096085,not included,not included,not included,not included
2014-15,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,not included,4.646454158446683,not included,not included,not included,not included
2014-15,N2,North West,Wirral,BSU,50<71,A to F2,not included,7.472405304534265,not included,not included,not included,not included
2014-15,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,not included,2.707526621490804,not included,not included,not included,not included
2014-15,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,not included,4.349516720364404,not included,not included,not included,not included
2014-15,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,not included,2.1320335554892402,not included,not included,not included,not included
2014-15,N3,Midlands,Kettering,BSU,50<71,A to F2,not included,2.2972755118491053,not included,not included,not included,not included
2014-15,N3,Midlands,Leicestershire,BSU,50<71,A to F2,not included,3.920090463626084,not included,not included,not included,not included
2014-15,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,not included,2.9642248722316866,not included,not included,not included,not included
2014-15,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,not included,2.8017556693489394,not included,not included,not included,not included
2014-15,N3,Midlands,North Midlands,BSU,50<71,A to F2,not included,4.2219972607634135,not included,not included,not included,not included
2014-15,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,not included,2.6462395543175488,not included,not included,not included,not included
2014-15,N3,Midlands,Northampton,BSU,50<71,A to F2,not included,4.082441537851763,not included,not included,not included,not included
2014-15,N3,Midlands,Nottingham City,BSU,50<71,A to F2,not included,2.3902717081512446,not included,not included,not included,not included
2014-15,N3,Midlands,Shropshire,BSU,50<71,A to F2,not included,2.8806216783529095,not included,not included,not included,not included
2014-15,N3,Midlands,South Birmingham,BSU,50<71,A to F2,not included,3.78144119646499,not included,not included,not included,not included
2014-15,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,not included,2.2753379870990544,not included,not included,not included,not included
2014-15,N3,Midlands,South Staffordshire,BSU,50<71,A to F2,not included,3.4112229234180456,not included,not included,not included,not included
2014-15,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,not included,4.504118050789293,not included,not included,not included,not included
2014-15,N4,East of England,Beds & Herts,BSU,50<71,A to F2,not included,4.209174400852982,not included,not included,not included,not included
2014-15,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,not included,2.376027282383854,not included,not included,not included,not included
2014-15,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,not included,2.242407990882885,not included,not included,not included,not included
2014-15,N4,East of England,East Suffolk,BSU,50<71,A to F2,not included,2.217770782658463,not included,not included,not included,not included
2014-15,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,not included,4.116368903911154,not included,not included,not included,not included
2014-15,N4,East of England,King's Lynn,BSU,50<71,A to F2,not included,3.534436732514682,not included,not included,not included,not included
2014-15,N4,East of England,Milton Keynes,BSU,50<71,A to F2,not included,3.888709850682136,not included,not included,not included,not included
2014-15,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,not included,2.295552367288379,not included,not included,not included,not included
2014-15,N4,East of England,Peterborough,BSU,50<71,A to F2,not included,3.2690498588899346,not included,not included,not included,not included
2014-15,N4,East of England,South Essex,BSU,50<71,A to F2,not included,2.1649484536082473,not included,not included,not included,not included
2014-15,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,not included,3.2897967200235687,not included,not included,not included,not included
2014-15,N4,East of England,West Suffolk,BSU,50<71,A to F2,not included,3.7775246772968867,not included,not included,not included,not included
2014-15,N5,London,Central & East London,BSU,50<71,A to F2,not included,3.8768052897163736,not included,not included,not included,not included
2014-15,N5,London,North London,BSU,50<71,A to F2,not included,4.893088457102298,not included,not included,not included,not included
2014-15,N5,London,Outer North East London,BSU,50<71,A to F2,not included,5.754899254761248,not included,not included,not included,not included
2014-15,N5,London,South East London,BSU,50<71,A to F2,not included,3.0476323314038636,not included,not included,not included,not included
2014-15,N5,London,South West London,BSU,50<71,A to F2,not included,5.785556321784415,not included,not included,not included,not included
2014-15,N5,London,West of London,BSU,50<71,A to F2,not included,4.20429351646569,not included,not included,not included,not included
2014-15,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,not included,4.247534202990773,not included,not included,not included,not included
2014-15,N6,South East,Brighton,BSU,50<71,A to F2,not included,3.0977395733842723,not included,not included,not included,not included
2014-15,N6,South East,Canterbury,BSU,50<71,A to F2,not included,3.9860830720329887,not included,not included,not included,not included
2014-15,N6,South East,East Berkshire,BSU,50<71,A to F2,not included,3.9247648902821313,not included,not included,not included,not included
2014-15,N6,South East,Guildford,BSU,50<71,A to F2,not included,4.762553037006785,not included,not included,not included,not included
2014-15,N6,South East,Isle of Wight,BSU,50<71,A to F2,not included,5.240274599542334,not included,not included,not included,not included
2014-15,N6,South East,Maidstone,BSU,50<71,A to F2,not included,4.963223932257865,not included,not included,not included,not included
2014-15,N6,South East,Medway,BSU,50<71,A to F2,not included,5.5544344667541115,not included,not included,not included,not included
2014-15,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,not included,3.447682423129876,not included,not included,not included,not included
2014-15,N6,South East,Oxfordshire,BSU,50<71,A to F2,not included,5.508755807423291,not included,not included,not included,not included
2014-15,N6,South East,Portsmouth,BSU,50<71,A to F2,not included,4.864596048645961,not included,not included,not included,not included
2014-15,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,not included,4.2562104645804535,not included,not included,not included,not included
2014-15,N6,South East,West Berkshire,BSU,50<71,A to F2,not included,2.3799221116399827,not included,not included,not included,not included
2014-15,N6,South East,Worthing,BSU,50<71,A to F2,not included,3.805589459518668,not included,not included,not included,not included
2014-15,N7,South West,Avon,BSU,50<71,A to F2,not included,5.590188175940155,not included,not included,not included,not included
2014-15,N7,South West,Cornwall,BSU,50<71,A to F2,not included,4.1226557447725805,not included,not included,not included,not included
2014-15,N7,South West,Dorset,BSU,50<71,A to F2,not included,5.158454045164147,not included,not included,not included,not included
2014-15,N7,South West,Gloucestershire,BSU,50<71,A to F2,not included,4.071058475203553,not included,not included,not included,not included
2014-15,N7,South West,North & East Devon,BSU,50<71,A to F2,not included,3.982917509552709,not included,not included,not included,not included
2014-15,N7,South West,Somerset,BSU,50<71,A to F2,not included,2.024399339406531,not included,not included,not included,not included
2014-15,N7,South West,South Devon,BSU,50<71,A to F2,not included,5.282227307398933,not included,not included,not included,not included
2014-15,N7,South West,West Devon,BSU,50<71,A to F2,not included,5.216470944004838,not included,not included,not included,not included
2014-15,N7,South West,Wiltshire,BSU,50<71,A to F2,not included,2.906563863244395,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,not included,3.928230173054464,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,not included,3.0215608867294264,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,not included,3.4486998217249645,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,not included,3.240112699572159,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,not included,4.37921620828915,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,not included,3.8470591312079923,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Cumbria,BSU,45 and over,A to F2,not included,3.853882589349792,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Tees,BSU,45 and over,A to F2,not included,2.4370959490256268,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Yorkshire,BSU,45 and over,A to F2,not included,3.9104944903158474,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Pennine,BSU,45 and over,A to F2,not included,4.135793839414697,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Rotherham,BSU,45 and over,A to F2,not included,3.9913060659948623,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Sheffield,BSU,45 and over,A to F2,not included,3.04,not included,not included,not included,not included
2015-16,N2,North West,Bolton,BSU,45 and over,A to F2,not included,4.300858829844337,not included,not included,not included,not included
2015-16,N2,North West,Cheshire & Stockport,BSU,45 and over,A to F2,not included,5.006197122379695,not included,not included,not included,not included
2015-16,N2,North West,Chester,BSU,45 and over,A to F2,not included,5.209693803511827,not included,not included,not included,not included
2015-16,N2,North West,Crewe,BSU,45 and over,A to F2,not included,4.15837204158372,not included,not included,not included,not included
2015-16,N2,North West,East Lancashire,BSU,45 and over,A to F2,not included,4.706427867617226,not included,not included,not included,not included
2015-16,N2,North West,Liverpool,BSU,45 and over,A to F2,not included,4.195674371112967,not included,not included,not included,not included
2015-16,N2,North West,Manchester,BSU,45 and over,A to F2,not included,4.210424430140831,not included,not included,not included,not included
2015-16,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,not included,4.5448149711551995,not included,not included,not included,not included
2015-16,N2,North West,South Lancashire,BSU,45 and over,A to F2,not included,4.67870774800299,not included,not included,not included,not included
2015-16,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,not included,4.700890606620736,not included,not included,not included,not included
2015-16,N2,North West,Wirral,BSU,45 and over,A to F2,not included,7.775555816962711,not included,not included,not included,not included
2015-16,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,not included,2.7911846574223036,not included,not included,not included,not included
2015-16,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,not included,5.042055642850541,not included,not included,not included,not included
2015-16,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,not included,2.3047278406085487,not included,not included,not included,not included
2015-16,N3,Midlands,Kettering,BSU,45 and over,A to F2,not included,2.4518388791593697,not included,not included,not included,not included
2015-16,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,not included,3.7653411880216003,not included,not included,not included,not included
2015-16,N3,Midlands,Lincolnshire,BSU,45 and over,A to F2,not included,3.1772358566356544,not included,not included,not included,not included
2015-16,N3,Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,not included,2.6562776695590578,not included,not included,not included,not included
2015-16,N3,Midlands,North Midlands,BSU,45 and over,A to F2,not included,5.696141633791975,not included,not included,not included,not included
2015-16,N3,Midlands,North Nottinghamshire,BSU,45 and over,A to F2,not included,2.7415030701375076,not included,not included,not included,not included
2015-16,N3,Midlands,Northampton,BSU,45 and over,A to F2,not included,4.191167992620777,not included,not included,not included,not included
2015-16,N3,Midlands,Nottingham City,BSU,45 and over,A to F2,not included,2.767155669888062,not included,not included,not included,not included
2015-16,N3,Midlands,Shropshire,BSU,45 and over,A to F2,not included,3.333773726163738,not included,not included,not included,not included
2015-16,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,not included,4.591011962495958,not included,not included,not included,not included
2015-16,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,not included,2.7499911632674703,not included,not included,not included,not included
2015-16,N3,Midlands,South Staffordshire,BSU,45 and over,A to F2,not included,4.077186430127607,not included,not included,not included,not included
2015-16,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,not included,4.472142529954917,not included,not included,not included,not included
2015-16,N4,East of England,Beds & Herts,BSU,45 and over,A to F2,not included,4.327569967707213,not included,not included,not included,not included
2015-16,N4,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,not included,4.154440154440155,not included,not included,not included,not included
2015-16,N4,East of England,Chelmsford & Colchester,BSU,45 and over,A to F2,not included,2.7694822545660305,not included,not included,not included,not included
2015-16,N4,East of England,East Suffolk,BSU,45 and over,A to F2,not included,2.393400720343906,not included,not included,not included,not included
2015-16,N4,East of England,Great Yarmouth & Waveney,BSU,45 and over,A to F2,not included,3.9839547816573977,not included,not included,not included,not included
2015-16,N4,East of England,King's Lynn,BSU,45 and over,A to F2,not included,3.4698996655518393,not included,not included,not included,not included
2015-16,N4,East of England,Milton Keynes,BSU,45 and over,A to F2,not included,4.196280790575407,not included,not included,not included,not included
2015-16,N4,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,not included,2.370497427101201,not included,not included,not included,not included
2015-16,N4,East of England,Peterborough,BSU,45 and over,A to F2,not included,4.004774694121157,not included,not included,not included,not included
2015-16,N4,East of England,South Essex,BSU,45 and over,A to F2,not included,2.5759134206878045,not included,not included,not included,not included
2015-16,N4,East of England,West Essex (Epping),BSU,45 and over,A to F2,not included,2.5792005307679546,not included,not included,not included,not included
2015-16,N4,East of England,West Suffolk,BSU,45 and over,A to F2,not included,3.725444157470455,not included,not included,not included,not included
2015-16,N5,London,Central & East London,BSU,45 and over,A to F2,not included,4.219948849104859,not included,not included,not included,not included
2015-16,N5,London,North London,BSU,45 and over,A to F2,not included,5.246067985794014,not included,not included,not included,not included
2015-16,N5,London,Outer North East London,BSU,45 and over,A to F2,not included,5.5281102143055945,not included,not included,not included,not included
2015-16,N5,London,South East London,BSU,45 and over,A to F2,not included,3.9684896333688497,not included,not included,not included,not included
2015-16,N5,London,South West London,BSU,45 and over,A to F2,not included,5.984692017980804,not included,not included,not included,not included
2015-16,N5,London,West of London,BSU,45 and over,A to F2,not included,5.023869061150261,not included,not included,not included,not included
2015-16,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,not included,5.423713192940418,not included,not included,not included,not included
2015-16,N6,South East,Brighton,BSU,45 and over,A to F2,not included,3.505710659898477,not included,not included,not included,not included
2015-16,N6,South East,Canterbury,BSU,45 and over,A to F2,not included,4.214646876529114,not included,not included,not included,not included
2015-16,N6,South East,East Berkshire,BSU,45 and over,A to F2,not included,4.8260800085228786,not included,not included,not included,not included
2015-16,N6,South East,Guildford,BSU,45 and over,A to F2,not included,5.167347250314849,not included,not included,not included,not included
2015-16,N6,South East,Isle of Wight,BSU,45 and over,A to F2,not included,5.051853373036246,not included,not included,not included,not included
2015-16,N6,South East,Maidstone,BSU,45 and over,A to F2,not included,5.296690243507371,not included,not included,not included,not included
2015-16,N6,South East,Medway,BSU,45 and over,A to F2,not included,4.9002737583105205,not included,not included,not included,not included
2015-16,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,not included,4.260407799262232,not included,not included,not included,not included
2015-16,N6,South East,Oxfordshire,BSU,45 and over,A to F2,not included,4.14873537183843,not included,not included,not included,not included
2015-16,N6,South East,Portsmouth,BSU,45 and over,A to F2,not included,4.274364597188769,not included,not included,not included,not included
2015-16,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,not included,5.068065295538924,not included,not included,not included,not included
2015-16,N6,South East,West Berkshire,BSU,45 and over,A to F2,not included,3.0214182775928045,not included,not included,not included,not included
2015-16,N6,South East,Worthing,BSU,45 and over,A to F2,not included,3.349255874313168,not included,not included,not included,not included
2015-16,N7,South West,Avon,BSU,45 and over,A to F2,not included,5.445145279702202,not included,not included,not included,not included
2015-16,N7,South West,Cornwall,BSU,45 and over,A to F2,not included,4.515217787497722,not included,not included,not included,not included
2015-16,N7,South West,Dorset,BSU,45 and over,A to F2,not included,5.387321912672319,not included,not included,not included,not included
2015-16,N7,South West,Gloucestershire,BSU,45 and over,A to F2,not included,4.3645876359631,not included,not included,not included,not included
2015-16,N7,South West,North & East Devon,BSU,45 and over,A to F2,not included,4.776081316718411,not included,not included,not included,not included
2015-16,N7,South West,Somerset,BSU,45 and over,A to F2,not included,2.5076204023572446,not included,not included,not included,not included
2015-16,N7,South West,South Devon,BSU,45 and over,A to F2,not included,4.513590844062947,not included,not included,not included,not included
2015-16,N7,South West,West Devon,BSU,45 and over,A to F2,not included,5.567257060794638,not included,not included,not included,not included
2015-16,N7,South West,Wiltshire,BSU,45 and over,A to F2,not included,2.9068640750358514,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,not included,3.678456591639871,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,not included,2.684771825396825,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,not included,2.915589851854548,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,not included,3.042920201609116,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,not included,4.092690496856835,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,not included,3.6113764520999596,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,not included,3.7135278514588856,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,not included,2.2511364564335685,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,not included,3.7968761246670986,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,not included,3.8766186369657487,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,not included,3.733997155049787,not included,not included,not included,not included
2015-16,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,not included,2.7140605848362807,not included,not included,not included,not included
2015-16,N2,North West,Bolton,BSU,50<71,A to F2,not included,3.77388221390585,not included,not included,not included,not included
2015-16,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,not included,4.720045862793809,not included,not included,not included,not included
2015-16,N2,North West,Chester,BSU,50<71,A to F2,not included,4.479222881813276,not included,not included,not included,not included
2015-16,N2,North West,Crewe,BSU,50<71,A to F2,not included,3.742392587882642,not included,not included,not included,not included
2015-16,N2,North West,East Lancashire,BSU,50<71,A to F2,not included,4.524456521739131,not included,not included,not included,not included
2015-16,N2,North West,Liverpool,BSU,50<71,A to F2,not included,3.9638536866359444,not included,not included,not included,not included
2015-16,N2,North West,Manchester,BSU,50<71,A to F2,not included,3.9197132616487456,not included,not included,not included,not included
2015-16,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,not included,4.101967948185668,not included,not included,not included,not included
2015-16,N2,North West,South Lancashire,BSU,50<71,A to F2,not included,4.157569563803595,not included,not included,not included,not included
