CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2018-19,N3,Midlands,Shropshire,BSU,45 and over,A to F2,200.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.43668269636379,1.3498692314182064,4.302708175145534,60.71428571428571
2018-19,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,96.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.622677465459742,1.191043353978085,2.6996982690169924,41.9753086419753
2018-19,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,365.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.423919315008424,2.0540515590020543,3.438805419003439,53.985507246376805
2018-19,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,374.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.951437256169072,1.4599937770757043,3.3747397142241686,45.04792332268371
2018-19,N4,East of England,Beds & Herts,BSU,45 and over,A to F2,536.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.457860603095956,1.4990611143546935,2.9823426380319695,42.95454545454545
2018-19,N4,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,188.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.025010801209735,1.9202150640871778,3.696413998367817,52.02702702702703
2018-19,N4,East of England,Chelmsford & Colchester,BSU,45 and over,A to F2,323.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.447978239263483,0.9677250614636188,3.269341423863577,43.70629370629371
2018-19,N4,East of England,East Suffolk,BSU,45 and over,A to F2,121.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.168246445497631,0.9478672985781991,3.139810426540284,50.476190476190474
2018-19,N4,East of England,Great Yarmouth & Waveney,BSU,45 and over,A to F2,120.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.693053311793214,1.1308562197092085,5.169628432956381,60.37735849056604
2018-19,N4,East of England,King's Lynn,BSU,45 and over,A to F2,101.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.425091758425092,1.2512512512512513,4.004004004004004,56.470588235294116
2018-19,N4,East of England,Milton Keynes,BSU,45 and over,A to F2,79.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.53529187333079,1.6215185043876383,3.338420450209844,56.451612903225815
2018-19,N4,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,249.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.097219685068138,1.7902159219611997,4.091922107339886,56.00000000000001
2018-19,N4,East of England,Peterborough,BSU,45 and over,A to F2,146.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.392087487938245,1.6725635252492763,4.052750080411708,52.5
2018-19,N4,East of England,South Essex,BSU,45 and over,A to F2,199.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.530155600325774,1.80033434780745,3.557803592095675,52.86624203821656
2018-19,N4,East of England,West Essex (Epping),BSU,45 and over,A to F2,124.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.951129719194398,1.5159171298635674,3.6093264996751606,48.54368932038835
2018-19,N4,East of England,West Suffolk,BSU,45 and over,A to F2,101.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.628398791540786,1.5105740181268883,4.229607250755287,69.1358024691358
2018-19,N5,London,Central & East London,BSU,45 and over,A to F2,204.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.759364684495049,2.439841171123762,3.683681768167249,50.326797385620914
2018-19,N5,London,North London,BSU,45 and over,A to F2,506.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.523827973653622,2.6278995333793778,2.526826474403248,42.857142857142854
2018-19,N5,London,Outer North East London,BSU,45 and over,A to F2,209.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.6914584330033495,1.2880432782541493,3.45931623302543,54.02298850574713
2018-19,N5,London,South East London,BSU,45 and over,A to F2,490.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.9349656691281245,1.89467547609794,2.5100401606425704,41.55495978552279
2018-19,N5,London,South West London,BSU,45 and over,A to F2,442.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.468406330229529,2.3757520021458403,2.1841590987469828,35.84905660377358
2018-19,N5,London,West of London,BSU,45 and over,A to F2,359.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.577836411609498,2.0474934036939314,2.1108179419525066,38.16793893129771
2018-19,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,218.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.47661276299774,2.6517127456094594,3.6515388628064684,53.503184713375795
2018-19,N6,South East,Brighton,BSU,45 and over,A to F2,304.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.365084254952096,2.1256276762884694,3.5119065956070363,48.51063829787234
2018-19,N6,South East,Canterbury,BSU,45 and over,A to F2,282.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.2244283798371,1.7990906414575905,3.565470543979589,48.01762114537445
2018-19,N6,South East,East Berkshire,BSU,45 and over,A to F2,161.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.205075935174802,1.3250433187238815,2.9049026602792782,42.22222222222222
2018-19,N6,South East,Guildford,BSU,45 and over,A to F2,581.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.133779847557253,2.7035040901400587,3.9767673067866673,53.52112676056338
2018-19,N6,South East,Isle of Wight,BSU,45 and over,A to F2,64.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.121777637197534,2.688597184880595,3.3212082872054403,45.65217391304348
2018-19,N6,South East,Maidstone,BSU,45 and over,A to F2,182.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.810263044415697,1.9943941354031909,4.15049590340664,53.103448275862064
2018-19,N6,South East,Medway,BSU,45 and over,A to F2,230.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.206997317961651,1.4410952323766062,3.8829510427925227,50.0
2018-19,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,234.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.530805687203792,1.5676266861100983,3.900838497994896,56.02094240837696
2018-19,N6,South East,Oxfordshire,BSU,45 and over,A to F2,276.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.806708357021035,2.345082433200682,4.015065378055714,53.80952380952381
2018-19,N6,South East,Portsmouth,BSU,45 and over,A to F2,237.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.383148809734356,1.6624809875844504,3.006614552014432,44.73684210526316
2018-19,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,291.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.068855748936022,2.5950659146742328,4.01370194802948,53.70370370370371
2018-19,N6,South East,West Berkshire,BSU,45 and over,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.610419026047565,1.5402038505096263,2.1744054360135903,36.09022556390977
2018-19,N6,South East,Worthing,BSU,45 and over,A to F2,357.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.88974458418749,2.049975067870796,4.321569061997895,55.12367491166078
2018-19,N7,South West,Avon,BSU,45 and over,A to F2,474.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.761723335461417,2.183001421010359,4.695512490475112,61.95652173913043
2018-19,N7,South West,Cornwall,BSU,45 and over,A to F2,217.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.889435090737782,1.474744992011798,3.932653312031461,53.03867403314917
2018-19,N7,South West,Dorset,BSU,45 and over,A to F2,337.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.178559755964702,2.0154700947815667,3.8130515306678285,53.43511450381679
2018-19,N7,South West,Gloucestershire,BSU,45 and over,A to F2,282.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.451352347756142,1.8768642960083117,3.3850588195864195,44.690265486725664
2018-19,N7,South West,North & East Devon,BSU,45 and over,A to F2,191.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.169375534644995,1.6253207869974338,2.951240376390077,45.09803921568628
2018-19,N7,South West,Somerset,BSU,45 and over,A to F2,193.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.059128110906965,1.753799899782863,4.384499749457157,69.5364238410596
2018-19,N7,South West,South Devon,BSU,45 and over,A to F2,122.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.8094994238893864,1.2162335168352323,3.1366022276277046,47.57281553398058
2018-19,N7,South West,West Devon,BSU,45 and over,A to F2,236.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.558811686278018,2.3712585566641313,4.429332020938661,54.09836065573771
2018-19,N7,South West,Wiltshire,BSU,45 and over,A to F2,240.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.162753407398922,1.5653037070973161,3.8941701981445425,51.256281407035175
2018-19,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,58.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.106972184781276,1.347874035044725,2.69574807008945,46.808510638297875
2018-19,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,99.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.054675555011926,0.7950584062136872,2.9967586080362056,56.97674418604651
2018-19,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,213.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.625116345671941,2.040524092503759,3.293477482637646,58.97435897435898
2018-19,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,262.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.351703238116617,0.9820977608171054,2.9743532184746617,46.69603524229075
2018-19,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,340.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.231855331396455,2.090743707404491,4.534470118656493,63.49809885931559
2018-19,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,310.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.022906540151935,1.9792182088075212,3.7546933667083855,53.75
2018-19,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,121.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.72072072072072,2.09009009009009,3.459459459459459,52.17391304347826
2018-19,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,264.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.578149668455953,1.4926658437867786,3.3872032609007663,55.660377358490564
2018-19,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,248.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.16649104320337,1.7452581664910432,3.029504741833509,47.179487179487175
2018-19,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,309.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.14014752370917,2.0811380400421493,3.3456269757639623,55.21739130434783
2018-19,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,82.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.991228070175438,1.7543859649122808,4.057017543859649,56.060606060606055
2018-19,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,131.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.375295574822656,1.3511991892804864,3.0401981758810943,50.467289719626166
2018-19,N2,North West,Bolton,BSU,50<71,A to F2,208.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.296107211231652,1.9942565411614548,3.5896617740906187,56.9620253164557
2018-19,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,156.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.00900900900901,1.8480018480018479,3.7537537537537538,52.41935483870967
2018-19,N2,North West,Crewe,BSU,50<71,A to F2,101.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.872101194659171,1.4054813773717498,4.2164441321152495,56.470588235294116
2018-19,N2,North West,East Lancashire,BSU,50<71,A to F2,137.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.742300084769709,1.1302627860977679,3.6168409155128565,54.700854700854705
2018-19,N2,North West,Liverpool,BSU,50<71,A to F2,230.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.861097819399822,2.358329345819947,2.460865404333857,44.72049689440994
2018-19,N2,North West,Manchester,BSU,50<71,A to F2,307.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.425964045560587,1.4271991217236173,3.54055166735282,50.78740157480315
2018-19,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,213.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.554560424113419,2.168761797662557,3.6146029961042614,56.9620253164557
2018-19,N2,North West,South Lancashire,BSU,50<71,A to F2,183.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.09985393706015,1.4606293984862568,3.717965741601381,56.375838926174495
2018-19,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,198.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.504152066433063,2.0160322565161044,3.2640522248355976,43.58974358974359
2018-19,N2,North West,Wirral & Chester,BSU,50<71,A to F2,210.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.865639387390774,1.7852109367659494,3.8053180494221555,47.093023255813954
2018-19,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,290.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.153167083696477,1.4900615704686664,2.86766566392083,43.037974683544306
2018-19,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,231.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.483147912475882,1.8063138880906442,3.94104848310686,51.33689839572193
2018-19,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,232.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.076191057158543,1.6775452937229305,2.92807905813457,54.23728813559322
2018-19,N3,Midlands,Kettering,BSU,50<71,A to F2,82.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.028968458201603,1.1028600838173666,2.8674362179251522,58.2089552238806
2018-19,N3,Midlands,Leicestershire,BSU,50<71,A to F2,236.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.718724448078496,1.3082583810302535,3.630417007358953,56.63265306122449
2018-19,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,246.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.180095101918665,1.762378213014997,3.2254846540085795,50.259067357512954
2018-19,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,139.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.494535519125684,2.1174863387978142,4.303278688524591,58.333333333333336
2018-19,N3,Midlands,North Midlands,BSU,50<71,A to F2,205.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.061975068517372,2.298647334453187,3.8016090531341176,56.209150326797385
2018-19,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,59.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,5.817393019128377,1.0845986984815619,2.9579964504042597,62.5
2018-19,N3,Midlands,Northampton,BSU,50<71,A to F2,109.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.151292481301666,1.4433801338407033,3.4116257708962077,59.77011494252874
2018-19,N3,Midlands,Nottingham City,BSU,50<71,A to F2,213.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.669814392705959,1.465320742429176,4.640182351025724,64.40677966101694
2018-19,N3,Midlands,Shropshire,BSU,50<71,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.227684346701166,1.4489003880983182,3.984476067270375,58.778625954198475
2018-19,N3,Midlands,South Birmingham,BSU,50<71,A to F2,76.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.177937287495277,1.1333585190782018,2.7389497544389876,45.3125
2018-19,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,277.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.601328174309158,1.7562635492988667,3.292994154935375,56.33802816901409
2018-19,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,295.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.406713972243596,1.4248667749565416,3.106209569405261,44.48979591836735
2018-19,N4,East of England,Beds & Herts,BSU,50<71,A to F2,420.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.985701791078831,1.483058904057497,2.7949956268775904,42.98245614035088
2018-19,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,154.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.226935199529889,1.7629146856135476,3.365564399807682,52.066115702479344
2018-19,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,262.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.934825403555529,1.05999576001696,3.1497016869075383,45.81497797356828
2018-19,N4,East of England,East Suffolk,BSU,50<71,A to F2,91.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.062221037905536,0.9992672040503631,2.598094730530944,51.31578947368421
2018-19,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,86.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.207673220080167,1.0498186676846726,4.390150792135904,61.33333333333333
2018-19,N4,East of England,King's Lynn,BSU,50<71,A to F2,75.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.14217693552995,1.047519283877726,3.33301590324731,54.6875
2018-19,N4,East of England,Milton Keynes,BSU,50<71,A to F2,63.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.062780269058296,1.681614349775785,3.2511210762331837,60.416666666666664
2018-19,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,191.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.975946882699295,1.6703553681045642,3.591264041424813,56.95364238410596
2018-19,N4,East of England,Peterborough,BSU,50<71,A to F2,123.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.653440270156183,1.5477698044181794,3.799071338117349,53.46534653465347
2018-19,N4,East of England,South Essex,BSU,50<71,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.970723882093442,1.6041708441949067,3.458993382795268,54.330708661417326
2018-19,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,73.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.669102868627809,1.187648456057007,2.7407272062854013,50.0
2018-19,N4,East of England,West Suffolk,BSU,50<71,A to F2,82.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.0325900514579756,1.3722126929674099,4.11663807890223,72.72727272727273
2018-19,N5,London,Central & East London,BSU,50<71,A to F2,180.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.107928958154126,2.226382634215453,3.4407731619693367,50.0
2018-19,N5,London,North London,BSU,50<71,A to F2,421.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.427247432792202,2.5421862802009727,2.4421002061773125,41.49659863945578
2018-19,N5,London,Outer North East London,BSU,50<71,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.224874209779383,1.376166516148454,3.0963746613340213,52.94117647058824
2018-19,N5,London,South East London,BSU,50<71,A to F2,382.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.4507509264677205,1.7359079383655158,2.4575775307197194,43.003412969283275
2018-19,N5,London,South West London,BSU,50<71,A to F2,347.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.959445820717496,2.2479126525369297,2.2479126525369297,39.3574297188755
2018-19,N5,London,West of London,BSU,50<71,A to F2,295.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.401460220287528,1.982085957297338,2.283162305241237,42.129629629629626
2018-19,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,158.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.408280559842478,2.3415464850194243,3.3526688308232666,55.26315789473685
2018-19,N6,South East,Brighton,BSU,50<71,A to F2,227.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.488837365842713,1.9819752440073295,3.253431060917692,50.0
2018-19,N6,South East,Canterbury,BSU,50<71,A to F2,198.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.091540662035145,1.4303228442991418,3.310175725378014,49.693251533742334
2018-19,N6,South East,East Berkshire,BSU,50<71,A to F2,113.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.9470060248370835,1.0451248001967293,2.397639247510144,40.625
2018-19,N6,South East,Guildford,BSU,50<71,A to F2,445.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.4789758445874,2.5987304562689046,3.663783921952882,53.25077399380805
2018-19,N6,South East,Isle of Wight,BSU,50<71,A to F2,48.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.652121455861653,2.4130303639654134,3.418459682284335,47.22222222222222
2018-19,N6,South East,Maidstone,BSU,50<71,A to F2,138.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.130003307972213,1.9847833278200462,3.771088322858088,52.77777777777778
2018-19,N6,South East,Medway,BSU,50<71,A to F2,179.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.691429958727847,1.3595532896334062,3.6902160718621024,50.331125827814574
2018-19,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,171.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.582139848357203,1.3745399725092005,3.414179931716401,55.00000000000001
2018-19,N6,South East,Oxfordshire,BSU,50<71,A to F2,212.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.129273964344156,2.23925587804668,3.9617603996210486,57.49999999999999
2018-19,N6,South East,Portsmouth,BSU,50<71,A to F2,172.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.314169076373533,1.4458241197482564,2.891648239496513,49.275362318840585
2018-19,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,234.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.7426929802648,2.373220084936298,4.080273128486968,55.367231638418076
2018-19,N6,South East,West Berkshire,BSU,50<71,A to F2,126.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.240547063555913,1.3791518216296978,2.3560510286174003,40.5940594059406
2018-19,N6,South East,Worthing,BSU,50<71,A to F2,285.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.818342151675484,1.8255515331538723,3.991460131811009,57.07964601769911
2018-19,N7,South West,Avon,BSU,50<71,A to F2,372.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.206553482156115,1.979903974657229,4.454783942978766,61.64383561643836
2018-19,N7,South West,Cornwall,BSU,50<71,A to F2,166.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.162061166289703,1.3767332087717572,3.7368472809519124,55.072463768115945
2018-19,N7,South West,Dorset,BSU,50<71,A to F2,261.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.820845584507756,1.8925952211970665,3.7513940991584707,54.146341463414636
2018-19,N7,South West,Gloucestershire,BSU,50<71,A to F2,215.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.770140730165206,1.7948194982663677,3.2633081786661227,46.783625730994146
2018-19,N7,South West,North & East Devon,BSU,50<71,A to F2,149.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.348227055284313,1.4795088030773782,2.663115845539281,45.378151260504204
2018-19,N7,South West,Somerset,BSU,50<71,A to F2,150.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.6277650648360025,1.6781083142639206,4.118993135011442,69.23076923076923
2018-19,N7,South West,South Devon,BSU,50<71,A to F2,96.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.4091224820560315,1.3120321061974223,2.7012425715829282,44.303797468354425
2018-19,N7,South West,West Devon,BSU,50<71,A to F2,180.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.879795817553104,2.634612218014161,3.7872550633953566,52.27272727272727
2018-19,N7,South West,Wiltshire,BSU,50<71,A to F2,189.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.743927827897293,1.4341892204487625,3.886190145732131,53.16455696202531
2019-20,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,84.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.880431335236283,1.9029495718363465,3.171582619727244,45.45454545454545
2019-20,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,135.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.271356242593988,0.8617903694926209,2.9085424970375957,45.378151260504204
2019-20,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,271.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.905484247374563,1.4585764294049008,3.23803967327888,50.2262443438914
2019-20,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,287.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.181643019793309,0.9008332707754674,3.1278933013037062,49.800796812749006
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,419.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.31090420212884,2.0888424701673296,4.444345681207085,61.53846153846154
2019-20,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,350.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.361042017705744,2.407125090267191,3.4234667950466715,49.23076923076923
